state_name,year,details,male,female,total
JAMMU & KASHMIR,2009,Under trials Released - Released on bail,1880,38,1918
JAMMU & KASHMIR,2009,Under trials Released - Transferred to other States,0,0,0
JAMMU & KASHMIR,2009,Under trials Released - Extradited,0,0,0
JAMMU & KASHMIR,2009,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
JAMMU & KASHMIR,2009,Total Under trials Released,1927,39,1966
JAMMU & KASHMIR,2009,Detenus Released - Released on completion of detention period,1,0,1
JAMMU & KASHMIR,2009,Detenus Released - Released before completion of detention period,0,0,0
JAMMU & KASHMIR,2009,Detenus Released - Released on bail,9,0,9
JAMMU & KASHMIR,2009,Detenus Released - Other releases (temporary transfer etc.),1,0,1
JAMMU & KASHMIR,2009,Total Detenus Released,11,0,11
JAMMU & KASHMIR,2010,Convicts Released - Released after completion of conviction,212,1,213
JAMMU & KASHMIR,2010,Convicts Released - Premature release,5,0,5
JAMMU & KASHMIR,2010,Convicts Released - Released on appeal,11,1,12
JAMMU & KASHMIR,2010,Convicts Released - Released on bail,68,1,69
JAMMU & KASHMIR,2010,Convicts Released - Pardons,8,0,8
JAMMU & KASHMIR,2010,Convicts Released - Transferred to other States,12,0,12
JAMMU & KASHMIR,2010,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",12,0,12
JAMMU & KASHMIR,2010,Total Convicts Released,328,3,331
JAMMU & KASHMIR,2010,Under trials Released - Acquitted,116,2,118
JAMMU & KASHMIR,2010,Under trials Released - Released on appeal,64,2,66
JAMMU & KASHMIR,2010,Under trials Released - Released on bail,6312,69,6381
JAMMU & KASHMIR,2010,Under trials Released - Transferred to other States,25,0,25
JAMMU & KASHMIR,2010,Under trials Released - Extradited,0,0,0
JAMMU & KASHMIR,2010,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
JAMMU & KASHMIR,2010,Total Under trials Released,6517,73,6590
JAMMU & KASHMIR,2010,Detenus Released - Released on completion of detention period,3,0,3
JAMMU & KASHMIR,2010,Detenus Released - Released before completion of detention period,192,0,192
JAMMU & KASHMIR,2010,Detenus Released - Released on bail,4,0,4
JAMMU & KASHMIR,2010,Detenus Released - Other releases (temporary transfer etc.),31,0,31
JAMMU & KASHMIR,2010,Total Detenus Released,230,0,230
JAMMU & KASHMIR,2011,Convicts Released - Released after completion of conviction,92,0,92
JAMMU & KASHMIR,2011,Convicts Released - Premature release,5,0,5
JAMMU & KASHMIR,2011,Convicts Released - Released on appeal,4,0,4
JAMMU & KASHMIR,2011,Convicts Released - Released on bail,92,0,92
JAMMU & KASHMIR,2011,Convicts Released - Pardons,0,0,0
JAMMU & KASHMIR,2011,Convicts Released - Transferred to other States,2,1,3
JAMMU & KASHMIR,2011,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",7,0,7
JAMMU & KASHMIR,2011,Total Convicts Released,202,1,203
JAMMU & KASHMIR,2011,Under trials Released - Acquitted,154,5,159
JAMMU & KASHMIR,2011,Under trials Released - Released on appeal,18,0,18
JAMMU & KASHMIR,2011,Under trials Released - Released on bail,3689,58,3747
JAMMU & KASHMIR,2011,Under trials Released - Transferred to other States,21,2,23
JAMMU & KASHMIR,2011,Under trials Released - Extradited,0,0,0
JAMMU & KASHMIR,2011,Under trials Released - Other releases (transferred to Mental/Civil hospital),61,0,61
JAMMU & KASHMIR,2011,Total Under trials Released,3943,65,4008
JAMMU & KASHMIR,2011,Detenus Released - Released on completion of detention period,12,0,12
JAMMU & KASHMIR,2011,Detenus Released - Released before completion of detention period,444,4,448
JAMMU & KASHMIR,2011,Detenus Released - Released on bail,9,0,9
JAMMU & KASHMIR,2011,Detenus Released - Other releases (temporary transfer etc.),26,0,26
JAMMU & KASHMIR,2011,Total Detenus Released,491,4,495
JAMMU & KASHMIR,2012,Convicts Released - Released after completion of conviction,124,1,125
JAMMU & KASHMIR,2012,Convicts Released - Premature release,0,0,0
JAMMU & KASHMIR,2012,Convicts Released - Released on appeal,2,0,2
JAMMU & KASHMIR,2012,Convicts Released - Released on bail,179,7,186
JAMMU & KASHMIR,2012,Convicts Released - Pardons,0,0,0
JAMMU & KASHMIR,2012,Convicts Released - Transferred to other States,24,0,24
JAMMU & KASHMIR,2012,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",60,0,60
JAMMU & KASHMIR,2012,Total Convicts Released,389,8,397
JAMMU & KASHMIR,2012,Under trials Released - Acquitted,233,5,238
JAMMU & KASHMIR,2012,Under trials Released - Released on appeal,4,0,4
JAMMU & KASHMIR,2012,Under trials Released - Released on bail,6563,68,6631
JAMMU & KASHMIR,2012,Under trials Released - Transferred to other States,22,0,22
JAMMU & KASHMIR,2012,Under trials Released - Extradited,0,0,0
JAMMU & KASHMIR,2012,Under trials Released - Other releases (transferred to Mental/Civil hospital),287,4,291
JAMMU & KASHMIR,2012,Total Under trials Released,7109,77,7186
JAMMU & KASHMIR,2012,Detenus Released - Released on completion of detention period,102,0,102
JAMMU & KASHMIR,2012,Detenus Released - Released before completion of detention period,129,1,130
JAMMU & KASHMIR,2012,Detenus Released - Released on bail,1,0,1
JAMMU & KASHMIR,2012,Detenus Released - Other releases (temporary transfer etc.),74,3,77
JAMMU & KASHMIR,2012,Total Detenus Released,306,4,310
JHARKHAND,2001,Convicts Released - Released after completion of conviction,1228,25,1253
JHARKHAND,2001,Convicts Released - Premature release,2,0,2
JHARKHAND,2001,Convicts Released - Released on appeal,546,25,571
JHARKHAND,2001,Convicts Released - Released on bail,13308,380,13688
JHARKHAND,2001,Convicts Released - Pardons,0,0,0
JHARKHAND,2001,Convicts Released - Transferred to other States,58,1,59
JHARKHAND,2001,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",512,8,520
JHARKHAND,2001,Total Convicts Released,15654,439,16093
JHARKHAND,2001,Under trials Released - Acquitted,1969,91,2060
JHARKHAND,2001,Under trials Released - Released on appeal,289,7,296
JHARKHAND,2001,Under trials Released - Released on bail,20792,553,21345
JHARKHAND,2001,Under trials Released - Transferred to other States,184,7,191
JHARKHAND,2001,Under trials Released - Extradited,0,0,0
JHARKHAND,2001,Under trials Released - Other releases (transferred to Mental/Civil hospital),1,0,1
JHARKHAND,2001,Total Under trials Released,23235,658,23893
JHARKHAND,2001,Detenus Released - Released on completion of detention period,0,0,0
JHARKHAND,2001,Detenus Released - Released before completion of detention period,0,0,0
JHARKHAND,2001,Detenus Released - Released on bail,4,0,4
JHARKHAND,2001,Detenus Released - Other releases (temporary transfer etc.),0,0,0
JHARKHAND,2001,Total Detenus Released,4,0,4
JHARKHAND,2002,Convicts Released - Released after completion of conviction,2106,24,2130
JHARKHAND,2002,Convicts Released - Premature release,0,0,0
JHARKHAND,2002,Convicts Released - Released on appeal,351,15,366
JHARKHAND,2002,Convicts Released - Released on bail,804,47,851
JHARKHAND,2002,Convicts Released - Pardons,0,0,0
JHARKHAND,2002,Convicts Released - Transferred to other States,10,0,10
JHARKHAND,2002,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
JHARKHAND,2002,Total Convicts Released,3271,86,3357
JHARKHAND,2002,Under trials Released - Acquitted,1983,173,2156
JHARKHAND,2002,Under trials Released - Released on appeal,0,0,0
JHARKHAND,2002,Under trials Released - Released on bail,30389,913,31302
JHARKHAND,2002,Under trials Released - Transferred to other States,112,3,115
JHARKHAND,2002,Under trials Released - Extradited,1,0,1
JHARKHAND,2002,Under trials Released - Other releases (transferred to Mental/Civil hospital),6,0,6
JHARKHAND,2002,Total Under trials Released,32491,1089,33580
JHARKHAND,2002,Detenus Released - Released on completion of detention period,0,0,0
JHARKHAND,2002,Detenus Released - Released before completion of detention period,0,0,0
JHARKHAND,2002,Detenus Released - Released on bail,0,0,0
JHARKHAND,2002,Detenus Released - Other releases (temporary transfer etc.),0,0,0
JHARKHAND,2002,Total Detenus Released,0,0,0
JHARKHAND,2003,Convicts Released - Released after completion of conviction,3486,107,3593
JHARKHAND,2003,Convicts Released - Premature release,2,0,2
JHARKHAND,2003,Convicts Released - Released on appeal,1088,13,1101
JHARKHAND,2003,Convicts Released - Released on bail,4699,193,4892
JHARKHAND,2003,Convicts Released - Pardons,0,0,0
JHARKHAND,2003,Convicts Released - Transferred to other States,270,20,290
JHARKHAND,2003,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",4,0,4
JHARKHAND,2003,Total Convicts Released,9549,333,9882
JHARKHAND,2003,Under trials Released - Acquitted,2529,148,2677
JHARKHAND,2003,Under trials Released - Released on appeal,3055,77,3132
JHARKHAND,2003,Under trials Released - Released on bail,28404,779,29183
JHARKHAND,2003,Under trials Released - Transferred to other States,130,0,130
JHARKHAND,2003,Under trials Released - Extradited,0,0,0
JHARKHAND,2003,Under trials Released - Other releases (transferred to Mental/Civil hospital),17,0,17
JHARKHAND,2003,Total Under trials Released,34135,1004,35139
JHARKHAND,2003,Detenus Released - Released on completion of detention period,0,0,0
JHARKHAND,2003,Detenus Released - Released before completion of detention period,0,0,0
JHARKHAND,2003,Detenus Released - Released on bail,4,0,4
JHARKHAND,2003,Detenus Released - Other releases (temporary transfer etc.),0,0,0
JHARKHAND,2003,Total Detenus Released,4,0,4
JHARKHAND,2004,Convicts Released - Released after completion of conviction,3253,7,3260
JHARKHAND,2004,Convicts Released - Premature release,24,2,26
JHARKHAND,2004,Convicts Released - Released on appeal,2100,74,2174
JHARKHAND,2004,Convicts Released - Released on bail,2083,156,2239
JHARKHAND,2004,Convicts Released - Pardons,66,2,68
JHARKHAND,2004,Convicts Released - Transferred to other States,30,0,30
JHARKHAND,2004,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",83,3,86
JHARKHAND,2004,Total Convicts Released,7639,244,7883
JHARKHAND,2004,Under trials Released - Acquitted,2303,133,2436
JHARKHAND,2004,Under trials Released - Released on appeal,3249,176,3425
JHARKHAND,2004,Under trials Released - Released on bail,30393,1001,31394
JHARKHAND,2004,Under trials Released - Transferred to other States,189,0,189
JHARKHAND,2004,Under trials Released - Extradited,7,0,7
JHARKHAND,2004,Under trials Released - Other releases (transferred to Mental/Civil hospital),76,1,77
JHARKHAND,2004,Total Under trials Released,36217,1311,37528
JHARKHAND,2004,Detenus Released - Released on completion of detention period,0,0,0
JHARKHAND,2004,Detenus Released - Released before completion of detention period,0,0,0
JHARKHAND,2004,Detenus Released - Released on bail,0,0,0
JHARKHAND,2004,Detenus Released - Other releases (temporary transfer etc.),1,0,1
JHARKHAND,2004,Total Detenus Released,1,0,1
JHARKHAND,2005,Convicts Released - Released after completion of conviction,1072,49,1121
JHARKHAND,2005,Convicts Released - Premature release,80,2,82
JHARKHAND,2005,Convicts Released - Released on appeal,1610,73,1683
JHARKHAND,2005,Convicts Released - Released on bail,3399,151,3550
JHARKHAND,2005,Convicts Released - Pardons,928,0,928
JHARKHAND,2005,Convicts Released - Transferred to other States,144,2,146
JHARKHAND,2005,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",77,3,80
JHARKHAND,2005,Total Convicts Released,7310,280,7590
JHARKHAND,2005,Under trials Released - Acquitted,2940,209,3149
JHARKHAND,2005,Under trials Released - Released on appeal,3216,137,3353
JHARKHAND,2005,Under trials Released - Released on bail,34230,996,35226
JHARKHAND,2005,Under trials Released - Transferred to other States,1738,66,1804
JHARKHAND,2005,Under trials Released - Extradited,186,1,187
JHARKHAND,2005,Under trials Released - Other releases (transferred to Mental/Civil hospital),34,0,34
JHARKHAND,2005,Total Under trials Released,42344,1409,43753
JHARKHAND,2005,Detenus Released - Released on completion of detention period,0,0,0
JHARKHAND,2005,Detenus Released - Released before completion of detention period,0,0,0
JHARKHAND,2005,Detenus Released - Released on bail,1,0,1
JHARKHAND,2005,Detenus Released - Other releases (temporary transfer etc.),10,0,10
JHARKHAND,2005,Total Detenus Released,11,0,11
JHARKHAND,2006,Convicts Released - Released after completion of conviction,1101,26,1127
JHARKHAND,2006,Convicts Released - Premature release,28,0,28
JHARKHAND,2006,Convicts Released - Released on appeal,2258,115,2373
JHARKHAND,2006,Convicts Released - Released on bail,2655,186,2841
JHARKHAND,2006,Convicts Released - Pardons,49,5,54
JHARKHAND,2006,Convicts Released - Transferred to other States,211,3,214
JHARKHAND,2006,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",44,2,46
JHARKHAND,2006,Total Convicts Released,6346,337,6683
JHARKHAND,2006,Under trials Released - Acquitted,3613,261,3874
JHARKHAND,2006,Under trials Released - Released on appeal,3621,164,3785
JHARKHAND,2006,Under trials Released - Released on bail,49432,1305,50737
JHARKHAND,2006,Under trials Released - Transferred to other States,1346,25,1371
JHARKHAND,2006,Under trials Released - Extradited,88,2,90
JHARKHAND,2006,Under trials Released - Other releases (transferred to Mental/Civil hospital),38,1,39
JHARKHAND,2006,Total Under trials Released,58138,1758,59896
JHARKHAND,2006,Detenus Released - Released on completion of detention period,0,0,0
JHARKHAND,2006,Detenus Released - Released before completion of detention period,0,0,0
JHARKHAND,2006,Detenus Released - Released on bail,1,0,1
JHARKHAND,2006,Detenus Released - Other releases (temporary transfer etc.),0,0,0
JHARKHAND,2006,Total Detenus Released,1,0,1
JHARKHAND,2007,Convicts Released - Released after completion of conviction,1346,24,1370
JHARKHAND,2007,Convicts Released - Premature release,106,0,106
JHARKHAND,2007,Convicts Released - Released on appeal,1486,64,1550
JHARKHAND,2007,Convicts Released - Released on bail,2033,96,2129
JHARKHAND,2007,Convicts Released - Pardons,107,0,107
JHARKHAND,2007,Convicts Released - Transferred to other States,77,1,78
JHARKHAND,2007,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",382,5,387
JHARKHAND,2007,Total Convicts Released,5537,190,5727
JHARKHAND,2007,Under trials Released - Acquitted,2761,123,2884
JHARKHAND,2007,Under trials Released - Released on appeal,5586,85,5671
JHARKHAND,2007,Under trials Released - Released on bail,43012,973,43985
JHARKHAND,2007,Under trials Released - Transferred to other States,1265,21,1286
JHARKHAND,2007,Under trials Released - Extradited,52,0,52
JHARKHAND,2007,Under trials Released - Other releases (transferred to Mental/Civil hospital),101,2,103
JHARKHAND,2007,Total Under trials Released,52777,1204,53981
JHARKHAND,2007,Detenus Released - Released on completion of detention period,0,0,0
JHARKHAND,2007,Detenus Released - Released before completion of detention period,0,0,0
JHARKHAND,2007,Detenus Released - Released on bail,1,0,1
JHARKHAND,2007,Detenus Released - Other releases (temporary transfer etc.),0,0,0
JHARKHAND,2007,Total Detenus Released,1,0,1
JHARKHAND,2008,Convicts Released - Released after completion of conviction,1307,27,1334
JHARKHAND,2008,Convicts Released - Premature release,46,0,46
JHARKHAND,2008,Convicts Released - Released on appeal,855,50,905
JHARKHAND,2008,Convicts Released - Released on bail,2564,114,2678
JHARKHAND,2008,Convicts Released - Pardons,0,0,0
JHARKHAND,2008,Convicts Released - Transferred to other States,249,4,253
JHARKHAND,2008,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",251,15,266
JHARKHAND,2008,Total Convicts Released,5272,210,5482
JHARKHAND,2008,Under trials Released - Acquitted,2209,121,2330
JHARKHAND,2008,Under trials Released - Released on appeal,1317,31,1348
JHARKHAND,2008,Under trials Released - Released on bail,35021,1383,36404
JHARKHAND,2008,Under trials Released - Transferred to other States,374,6,380
JHARKHAND,2008,Under trials Released - Extradited,0,0,0
JHARKHAND,2008,Under trials Released - Other releases (transferred to Mental/Civil hospital),66,3,69
JHARKHAND,2008,Total Under trials Released,38987,1544,40531
JHARKHAND,2008,Detenus Released - Released on completion of detention period,0,0,0
JHARKHAND,2008,Detenus Released - Released before completion of detention period,3,0,3
JHARKHAND,2008,Detenus Released - Released on bail,0,0,0
JHARKHAND,2008,Detenus Released - Other releases (temporary transfer etc.),0,0,0
JHARKHAND,2008,Total Detenus Released,3,0,3
JHARKHAND,2009,Convicts Released - Released after completion of conviction,982,12,994
JHARKHAND,2009,Convicts Released - Premature release,68,2,70
JHARKHAND,2009,Convicts Released - Released on appeal,818,19,837
JHARKHAND,2009,Convicts Released - Released on bail,2766,118,2884
JHARKHAND,2009,Convicts Released - Pardons,0,0,0
JHARKHAND,2009,Convicts Released - Transferred to other States,487,7,494
JHARKHAND,2009,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",53,2,55
JHARKHAND,2009,Total Convicts Released,5174,160,5334
JHARKHAND,2009,Under trials Released - Acquitted,2566,176,2742
JHARKHAND,2009,Under trials Released - Released on appeal,1333,42,1375
JHARKHAND,2009,Under trials Released - Released on bail,35456,1484,36940
JHARKHAND,2009,Under trials Released - Transferred to other States,282,3,285
JHARKHAND,2009,Under trials Released - Extradited,1,0,1
JHARKHAND,2009,Under trials Released - Other releases (transferred to Mental/Civil hospital),3975,150,4125
JHARKHAND,2009,Total Under trials Released,43613,1855,45468
JHARKHAND,2009,Detenus Released - Released on completion of detention period,0,0,0
JHARKHAND,2009,Detenus Released - Released before completion of detention period,0,0,0
JHARKHAND,2009,Detenus Released - Released on bail,0,0,0
JHARKHAND,2009,Detenus Released - Other releases (temporary transfer etc.),0,0,0
JHARKHAND,2009,Total Detenus Released,0,0,0
JHARKHAND,2010,Convicts Released - Released after completion of conviction,909,23,932
JHARKHAND,2010,Convicts Released - Premature release,138,21,159
JHARKHAND,2010,Convicts Released - Released on appeal,211,21,232
JHARKHAND,2010,Convicts Released - Released on bail,2424,142,2566
JHARKHAND,2010,Convicts Released - Pardons,0,0,0
JHARKHAND,2010,Convicts Released - Transferred to other States,81,5,86
JHARKHAND,2010,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",108,1,109
JHARKHAND,2010,Total Convicts Released,3871,213,4084
JHARKHAND,2010,Under trials Released - Acquitted,2849,154,3003
JHARKHAND,2010,Under trials Released - Released on appeal,859,25,884
JHARKHAND,2010,Under trials Released - Released on bail,33391,1393,34784
JHARKHAND,2010,Under trials Released - Transferred to other States,189,1,190
JHARKHAND,2010,Under trials Released - Extradited,0,0,0
JHARKHAND,2010,Under trials Released - Other releases (transferred to Mental/Civil hospital),246,4,250
JHARKHAND,2010,Total Under trials Released,37534,1577,39111
JHARKHAND,2010,Detenus Released - Released on completion of detention period,2,0,2
JHARKHAND,2010,Detenus Released - Released before completion of detention period,0,0,0
JHARKHAND,2010,Detenus Released - Released on bail,4,0,4
JHARKHAND,2010,Detenus Released - Other releases (temporary transfer etc.),0,0,0
JHARKHAND,2010,Total Detenus Released,6,0,6
JHARKHAND,2011,Convicts Released - Released after completion of conviction,1040,24,1064
JHARKHAND,2011,Convicts Released - Premature release,323,6,329
JHARKHAND,2011,Convicts Released - Released on appeal,389,41,430
JHARKHAND,2011,Convicts Released - Released on bail,2170,99,2269
JHARKHAND,2011,Convicts Released - Pardons,0,0,0
JHARKHAND,2011,Convicts Released - Transferred to other States,25,1,26
JHARKHAND,2011,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",371,2,373
JHARKHAND,2011,Total Convicts Released,4318,173,4491
JHARKHAND,2011,Under trials Released - Acquitted,2467,139,2606
JHARKHAND,2011,Under trials Released - Released on appeal,834,18,852
JHARKHAND,2011,Under trials Released - Released on bail,34436,1337,35773
JHARKHAND,2011,Under trials Released - Transferred to other States,143,3,146
JHARKHAND,2011,Under trials Released - Extradited,0,0,0
JHARKHAND,2011,Under trials Released - Other releases (transferred to Mental/Civil hospital),187,0,187
JHARKHAND,2011,Total Under trials Released,38067,1497,39564
JHARKHAND,2011,Detenus Released - Released on completion of detention period,9,0,9
JHARKHAND,2011,Detenus Released - Released before completion of detention period,1,0,1
JHARKHAND,2011,Detenus Released - Released on bail,0,0,0
JHARKHAND,2011,Detenus Released - Other releases (temporary transfer etc.),0,0,0
JHARKHAND,2011,Total Detenus Released,10,0,10
JHARKHAND,2012,Convicts Released - Released after completion of conviction,812,20,832
JHARKHAND,2012,Convicts Released - Premature release,235,13,248
JHARKHAND,2012,Convicts Released - Released on appeal,307,22,329
JHARKHAND,2012,Convicts Released - Released on bail,1899,109,2008
JHARKHAND,2012,Convicts Released - Pardons,0,0,0
JHARKHAND,2012,Convicts Released - Transferred to other States,126,7,133
JHARKHAND,2012,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",154,20,174
JHARKHAND,2012,Total Convicts Released,3533,191,3724
JHARKHAND,2012,Under trials Released - Acquitted,3040,247,3287
JHARKHAND,2012,Under trials Released - Released on appeal,1401,56,1457
JHARKHAND,2012,Under trials Released - Released on bail,34920,1700,36620
JHARKHAND,2012,Under trials Released - Transferred to other States,326,3,329
JHARKHAND,2012,Under trials Released - Extradited,0,0,0
JHARKHAND,2012,Under trials Released - Other releases (transferred to Mental/Civil hospital),151,0,151
JHARKHAND,2012,Total Under trials Released,39838,2006,41844
JHARKHAND,2012,Detenus Released - Released on completion of detention period,39,0,39
JHARKHAND,2012,Detenus Released - Released before completion of detention period,0,0,0
JHARKHAND,2012,Detenus Released - Released on bail,5,0,5
JHARKHAND,2012,Detenus Released - Other releases (temporary transfer etc.),0,0,0
JHARKHAND,2012,Total Detenus Released,44,0,44
KARNATAKA,2001,Convicts Released - Released after completion of conviction,5137,231,5368
KARNATAKA,2001,Convicts Released - Premature release,108,5,113
KARNATAKA,2001,Convicts Released - Released on appeal,22,0,22
KARNATAKA,2001,Convicts Released - Released on bail,331,12,343
KARNATAKA,2001,Convicts Released - Pardons,0,0,0
KARNATAKA,2001,Convicts Released - Transferred to other States,0,0,0
KARNATAKA,2001,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",6,0,6
KARNATAKA,2001,Total Convicts Released,5604,248,5852
KARNATAKA,2001,Under trials Released - Acquitted,731,12,743
KARNATAKA,2001,Under trials Released - Released on appeal,67,4,71
KARNATAKA,2001,Under trials Released - Released on bail,8347,44,8391
KARNATAKA,2001,Under trials Released - Transferred to other States,3,0,3
KARNATAKA,2001,Under trials Released - Extradited,0,0,0
KARNATAKA,2001,Under trials Released - Other releases (transferred to Mental/Civil hospital),10,0,10
KARNATAKA,2001,Total Under trials Released,9158,60,9218
KARNATAKA,2001,Detenus Released - Released on completion of detention period,37,0,37
KARNATAKA,2001,Detenus Released - Released before completion of detention period,0,0,0
KARNATAKA,2001,Detenus Released - Released on bail,2,0,2
KARNATAKA,2001,Detenus Released - Other releases (temporary transfer etc.),0,0,0
KARNATAKA,2001,Total Detenus Released,39,0,39
KARNATAKA,2002,Convicts Released - Released after completion of conviction,3471,211,3682
KARNATAKA,2002,Convicts Released - Premature release,0,0,0
KARNATAKA,2002,Convicts Released - Released on appeal,77,2,79
KARNATAKA,2002,Convicts Released - Released on bail,426,16,442
KARNATAKA,2002,Convicts Released - Pardons,0,0,0
KARNATAKA,2002,Convicts Released - Transferred to other States,12,0,12
KARNATAKA,2002,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",37,2,39
KARNATAKA,2002,Total Convicts Released,4023,231,4254
KARNATAKA,2002,Under trials Released - Acquitted,2577,17,2594
KARNATAKA,2002,Under trials Released - Released on appeal,0,0,0
KARNATAKA,2002,Under trials Released - Released on bail,27133,443,27576
KARNATAKA,2002,Under trials Released - Transferred to other States,6,0,6
KARNATAKA,2002,Under trials Released - Extradited,0,0,0
KARNATAKA,2002,Under trials Released - Other releases (transferred to Mental/Civil hospital),79,4,83
KARNATAKA,2002,Total Under trials Released,29795,464,30259
KARNATAKA,2002,Detenus Released - Released on completion of detention period,12,0,12
KARNATAKA,2002,Detenus Released - Released before completion of detention period,0,0,0
KARNATAKA,2002,Detenus Released - Released on bail,0,0,0
KARNATAKA,2002,Detenus Released - Other releases (temporary transfer etc.),0,0,0
KARNATAKA,2002,Total Detenus Released,12,0,12
KARNATAKA,2003,Convicts Released - Released after completion of conviction,3736,237,3973
KARNATAKA,2003,Convicts Released - Premature release,91,4,95
KARNATAKA,2003,Convicts Released - Released on appeal,81,9,90
KARNATAKA,2003,Convicts Released - Released on bail,448,19,467
KARNATAKA,2003,Convicts Released - Pardons,0,0,0
KARNATAKA,2003,Convicts Released - Transferred to other States,13,0,13
KARNATAKA,2003,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",3,0,3
KARNATAKA,2003,Total Convicts Released,4372,269,4641
KARNATAKA,2003,Under trials Released - Acquitted,2138,12,2150
KARNATAKA,2003,Under trials Released - Released on appeal,0,0,0
KARNATAKA,2003,Under trials Released - Released on bail,31313,489,31802
KARNATAKA,2003,Under trials Released - Transferred to other States,7,0,7
KARNATAKA,2003,Under trials Released - Extradited,0,0,0
KARNATAKA,2003,Under trials Released - Other releases (transferred to Mental/Civil hospital),2,0,2
KARNATAKA,2003,Total Under trials Released,33460,501,33961
KARNATAKA,2003,Detenus Released - Released on completion of detention period,16,0,16
KARNATAKA,2003,Detenus Released - Released before completion of detention period,0,0,0
KARNATAKA,2003,Detenus Released - Released on bail,0,0,0
KARNATAKA,2003,Detenus Released - Other releases (temporary transfer etc.),0,0,0
KARNATAKA,2003,Total Detenus Released,16,0,16
KARNATAKA,2004,Convicts Released - Released after completion of conviction,3841,241,4082
KARNATAKA,2004,Convicts Released - Premature release,102,4,106
KARNATAKA,2004,Convicts Released - Released on appeal,87,8,95
KARNATAKA,2004,Convicts Released - Released on bail,473,19,492
KARNATAKA,2004,Convicts Released - Pardons,0,0,0
KARNATAKA,2004,Convicts Released - Transferred to other States,8,0,8
KARNATAKA,2004,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",2,0,2
KARNATAKA,2004,Total Convicts Released,4513,272,4785
KARNATAKA,2004,Under trials Released - Acquitted,2276,13,2289
KARNATAKA,2004,Under trials Released - Released on appeal,0,0,0
KARNATAKA,2004,Under trials Released - Released on bail,30723,471,31194
KARNATAKA,2004,Under trials Released - Transferred to other States,6,0,6
KARNATAKA,2004,Under trials Released - Extradited,0,0,0
KARNATAKA,2004,Under trials Released - Other releases (transferred to Mental/Civil hospital),3,0,3
KARNATAKA,2004,Total Under trials Released,33008,484,33492
KARNATAKA,2004,Detenus Released - Released on completion of detention period,11,0,11
KARNATAKA,2004,Detenus Released - Released before completion of detention period,0,0,0
KARNATAKA,2004,Detenus Released - Released on bail,0,0,0
KARNATAKA,2004,Detenus Released - Other releases (temporary transfer etc.),0,0,0
KARNATAKA,2004,Total Detenus Released,11,0,11
KARNATAKA,2005,Convicts Released - Released after completion of conviction,3971,264,4235
KARNATAKA,2005,Convicts Released - Premature release,144,19,163
KARNATAKA,2005,Convicts Released - Released on appeal,98,6,104
KARNATAKA,2005,Convicts Released - Released on bail,506,22,528
KARNATAKA,2005,Convicts Released - Pardons,0,0,0
KARNATAKA,2005,Convicts Released - Transferred to other States,12,0,12
KARNATAKA,2005,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",4,0,4
KARNATAKA,2005,Total Convicts Released,4735,311,5046
KARNATAKA,2005,Under trials Released - Acquitted,2349,16,2365
KARNATAKA,2005,Under trials Released - Released on appeal,0,0,0
KARNATAKA,2005,Under trials Released - Released on bail,32449,497,32946
KARNATAKA,2005,Under trials Released - Transferred to other States,8,0,8
KARNATAKA,2005,Under trials Released - Extradited,0,0,0
KARNATAKA,2005,Under trials Released - Other releases (transferred to Mental/Civil hospital),4,0,4
KARNATAKA,2005,Total Under trials Released,34810,513,35323
KARNATAKA,2005,Detenus Released - Released on completion of detention period,12,0,12
KARNATAKA,2005,Detenus Released - Released before completion of detention period,0,0,0
KARNATAKA,2005,Detenus Released - Released on bail,0,0,0
KARNATAKA,2005,Detenus Released - Other releases (temporary transfer etc.),0,0,0
KARNATAKA,2005,Total Detenus Released,12,0,12
KARNATAKA,2006,Convicts Released - Released after completion of conviction,4027,271,4298
KARNATAKA,2006,Convicts Released - Premature release,355,15,370
