TimePeriod,Area_Name,Indicator_Name,Data_Value
2004,Andaman & Nicobar Islands,Medical Expenditure,0
2005, Jammu & Kashmir,Medical Expenditure,4011000
2005, Himachal Pradesh,Medical Expenditure,4595000
2005, Punjab,Medical Expenditure,41653000
2005,Chandigarh,Medical Expenditure,1000000
2005, Uttarakhand,Medical Expenditure,2183989
2005, Haryana,Medical Expenditure,12000000
2005,Delhi,Medical Expenditure,15313545
2005, Rajasthan,Medical Expenditure,0
2005, Uttar Pradesh,Medical Expenditure,20000000
2005, Bihar,Medical Expenditure,18766492
2005, Sikkim,Medical Expenditure,66494
2005, Nagaland,Medical Expenditure,300000
2005, Manipur,Medical Expenditure,4381713
2005, Mizoram,Medical Expenditure,1513000
2005, Tripura,Medical Expenditure,1505104
2005, Meghalaya,Medical Expenditure,376968
2005, Assam,Medical Expenditure,3120000
2005, West Bengal,Medical Expenditure,95393314
2005, Jharkhand,Medical Expenditure,7189014
2005, Odisha,Medical Expenditure,6264000
2005, Chhattisgarh,Medical Expenditure,8193753
2005, Madhya Pradesh,Medical Expenditure,53944000
2005, Gujarat,Medical Expenditure,1364000
2005,Daman & Diu,Medical Expenditure,4000
2005,Dadra & Nagar Haveli,Medical Expenditure,0
2005, Maharashtra,Medical Expenditure,7073800
2005, Andhra Pradesh,Medical Expenditure,5072000
2005, Karnataka,Medical Expenditure,5810000
2005, Goa,Medical Expenditure,345629
2005,Lakshadweep,Medical Expenditure,0
2005, Kerala,Medical Expenditure,6809386
2005, Tamil Nadu,Medical Expenditure,3915000
2005,Puducherry,Medical Expenditure,0
2005,Andaman & Nicobar Islands,Medical Expenditure,0
2006, Jammu & Kashmir,Medical Expenditure,3949000
2006, Himachal Pradesh,Medical Expenditure,3646000
2006, Punjab,Medical Expenditure,19430000
2006,Chandigarh,Medical Expenditure,1774000
2006, Uttarakhand,Medical Expenditure,1963577
2006, Haryana,Medical Expenditure,9687461
2006,Delhi,Medical Expenditure,62125904
2006, Rajasthan,Medical Expenditure,5495000
2006, Uttar Pradesh,Medical Expenditure,35961000
2006, Bihar,Medical Expenditure,21603251
2006, Sikkim,Medical Expenditure,134033
2006, Nagaland,Medical Expenditure,312402
2006, Manipur,Medical Expenditure,498302
2006, Mizoram,Medical Expenditure,1171110
2006, Tripura,Medical Expenditure,1937496
2006, Meghalaya,Medical Expenditure,516395
2006, Assam,Medical Expenditure,914000
2006, West Bengal,Medical Expenditure,100162980
2006, Jharkhand,Medical Expenditure,6593736
2006, Odisha,Medical Expenditure,7200000
2006, Chhattisgarh,Medical Expenditure,8457950
2006, Madhya Pradesh,Medical Expenditure,47842000
2006, Gujarat,Medical Expenditure,1240000
2006,Daman & Diu,Medical Expenditure,5000
2006,Dadra & Nagar Haveli,Medical Expenditure,0
2006, Maharashtra,Medical Expenditure,5787000
2006, Andhra Pradesh,Medical Expenditure,6307000
2006, Karnataka,Medical Expenditure,6300000
2006, Goa,Medical Expenditure,425593
2006,Lakshadweep,Medical Expenditure,0
2006, Kerala,Medical Expenditure,4482269
2006, Tamil Nadu,Medical Expenditure,3921000
2006,Puducherry,Medical Expenditure,0
2006,Andaman & Nicobar Islands,Medical Expenditure,10000
2007, Jammu & Kashmir,Medical Expenditure,5912200
2007, Himachal Pradesh,Medical Expenditure,4888914
2007, Punjab,Medical Expenditure,44993000
2007,Chandigarh,Medical Expenditure,195000
2007, Uttarakhand,Medical Expenditure,2233939
2007, Haryana,Medical Expenditure,19063067
2007,Delhi,Medical Expenditure,73715000
2007, Rajasthan,Medical Expenditure,8712000
2007, Uttar Pradesh,Medical Expenditure,34988000
2007, Bihar,Medical Expenditure,25602809
2007, Sikkim,Medical Expenditure,177475
2007, Nagaland,Medical Expenditure,0
2007, Manipur,Medical Expenditure,683625
2007, Mizoram,Medical Expenditure,1125000
2007, Tripura,Medical Expenditure,3239009
2007, Meghalaya,Medical Expenditure,370803
2007, Assam,Medical Expenditure,886000
2007, West Bengal,Medical Expenditure,40664333
2007, Jharkhand,Medical Expenditure,6626050
2007, Odisha,Medical Expenditure,7175000
2007, Chhattisgarh,Medical Expenditure,12478644
2007, Madhya Pradesh,Medical Expenditure,30946000
2007, Gujarat,Medical Expenditure,3612000
2007,Daman & Diu,Medical Expenditure,7000
2007,Dadra & Nagar Haveli,Medical Expenditure,10000
2007, Maharashtra,Medical Expenditure,8907000
2007, Andhra Pradesh,Medical Expenditure,6548000
2007, Karnataka,Medical Expenditure,11000000
2007, Goa,Medical Expenditure,670000
2007,Lakshadweep,Medical Expenditure,0
2007, Kerala,Medical Expenditure,3205225
2007, Tamil Nadu,Medical Expenditure,4066000
2007,Puducherry,Medical Expenditure,0
2007,Andaman & Nicobar Islands,Medical Expenditure,13000
2001, Jammu & Kashmir,Vocational / Educational Expenditure,2208700
2001, Himachal Pradesh,Vocational / Educational Expenditure,537000
2001, Punjab,Vocational / Educational Expenditure,0
2001,Chandigarh,Vocational / Educational Expenditure,1200000
2001, Uttarakhand,Vocational / Educational Expenditure,0
2001, Haryana,Vocational / Educational Expenditure,1851857
2001,Delhi,Vocational / Educational Expenditure,303675
2001, Rajasthan,Vocational / Educational Expenditure,0
2001, Uttar Pradesh,Vocational / Educational Expenditure,0
2001, Bihar,Vocational / Educational Expenditure,43475000
2001, Sikkim,Vocational / Educational Expenditure,65000
2001, Nagaland,Vocational / Educational Expenditure,0
2001, Manipur,Vocational / Educational Expenditure,0
2001, Mizoram,Vocational / Educational Expenditure,200000
2001, Tripura,Vocational / Educational Expenditure,0
2001, Meghalaya,Vocational / Educational Expenditure,0
2001, Assam,Vocational / Educational Expenditure,1600000
2001, West Bengal,Vocational / Educational Expenditure,192739
2001, Jharkhand,Vocational / Educational Expenditure,0
2001, Odisha,Vocational / Educational Expenditure,1050000
2001, Chhattisgarh,Vocational / Educational Expenditure,397182
2001, Madhya Pradesh,Vocational / Educational Expenditure,16508000
2001, Gujarat,Vocational / Educational Expenditure,50000
2001,Daman & Diu,Vocational / Educational Expenditure,0
2001,Dadra & Nagar Haveli,Vocational / Educational Expenditure,0
2001, Maharashtra,Vocational / Educational Expenditure,0
2001, Andhra Pradesh,Vocational / Educational Expenditure,13146000
2001, Karnataka,Vocational / Educational Expenditure,0
2001, Goa,Vocational / Educational Expenditure,69949
2001,Lakshadweep,Vocational / Educational Expenditure,0
2001, Kerala,Vocational / Educational Expenditure,4370
2001, Tamil Nadu,Vocational / Educational Expenditure,567225
2001,Puducherry,Vocational / Educational Expenditure,0
2001,Andaman & Nicobar Islands,Vocational / Educational Expenditure,50000
2002, Jammu & Kashmir,Vocational / Educational Expenditure,2225000
2002, Himachal Pradesh,Vocational / Educational Expenditure,565000
2002, Punjab,Vocational / Educational Expenditure,0
2002,Chandigarh,Vocational / Educational Expenditure,1850000
2002, Uttarakhand,Vocational / Educational Expenditure,0
2002, Haryana,Vocational / Educational Expenditure,537760
2002,Delhi,Vocational / Educational Expenditure,0
2002, Rajasthan,Vocational / Educational Expenditure,0
2002, Uttar Pradesh,Vocational / Educational Expenditure,0
2002, Bihar,Vocational / Educational Expenditure,0
2002, Sikkim,Vocational / Educational Expenditure,66500
2002, Nagaland,Vocational / Educational Expenditure,0
2002, Manipur,Vocational / Educational Expenditure,0
2002, Mizoram,Vocational / Educational Expenditure,460000
2002, Tripura,Vocational / Educational Expenditure,345000
2002, Meghalaya,Vocational / Educational Expenditure,0
2002, Assam,Vocational / Educational Expenditure,1169000
2002, West Bengal,Vocational / Educational Expenditure,79274
2002, Jharkhand,Vocational / Educational Expenditure,0
2002, Odisha,Vocational / Educational Expenditure,1250000
2002, Chhattisgarh,Vocational / Educational Expenditure,353188
2002, Madhya Pradesh,Vocational / Educational Expenditure,17058000
2002, Gujarat,Vocational / Educational Expenditure,90000
2002,Daman & Diu,Vocational / Educational Expenditure,0
2002,Dadra & Nagar Haveli,Vocational / Educational Expenditure,0
2002, Maharashtra,Vocational / Educational Expenditure,0
2002, Andhra Pradesh,Vocational / Educational Expenditure,4009000
2002, Karnataka,Vocational / Educational Expenditure,0
2002, Goa,Vocational / Educational Expenditure,201042
2002,Lakshadweep,Vocational / Educational Expenditure,0
2002, Kerala,Vocational / Educational Expenditure,2954000
2002, Tamil Nadu,Vocational / Educational Expenditure,300070
2002,Puducherry,Vocational / Educational Expenditure,0
2002,Andaman & Nicobar Islands,Vocational / Educational Expenditure,60000
2003, Jammu & Kashmir,Vocational / Educational Expenditure,1196900
2003, Himachal Pradesh,Vocational / Educational Expenditure,563000
2003, Punjab,Vocational / Educational Expenditure,0
2003,Chandigarh,Vocational / Educational Expenditure,1950000
2003, Uttarakhand,Vocational / Educational Expenditure,0
2003, Haryana,Vocational / Educational Expenditure,338526
2003,Delhi,Vocational / Educational Expenditure,0
2003, Rajasthan,Vocational / Educational Expenditure,0
2003, Uttar Pradesh,Vocational / Educational Expenditure,0
2003, Bihar,Vocational / Educational Expenditure,0
2003, Sikkim,Vocational / Educational Expenditure,0
2003, Nagaland,Vocational / Educational Expenditure,120000
2003, Manipur,Vocational / Educational Expenditure,0
2003, Mizoram,Vocational / Educational Expenditure,540000
2003, Tripura,Vocational / Educational Expenditure,0
2003, Meghalaya,Vocational / Educational Expenditure,0
2003, Assam,Vocational / Educational Expenditure,1377000
2003, West Bengal,Vocational / Educational Expenditure,8730520
2003, Jharkhand,Vocational / Educational Expenditure,896500
2003, Odisha,Vocational / Educational Expenditure,1288000
2003, Chhattisgarh,Vocational / Educational Expenditure,1314992
2003, Madhya Pradesh,Vocational / Educational Expenditure,3598000
2003, Gujarat,Vocational / Educational Expenditure,50000
2003,Daman & Diu,Vocational / Educational Expenditure,0
2003,Dadra & Nagar Haveli,Vocational / Educational Expenditure,0
2003, Maharashtra,Vocational / Educational Expenditure,0
2003, Andhra Pradesh,Vocational / Educational Expenditure,14382000
2003, Karnataka,Vocational / Educational Expenditure,60000
2003, Goa,Vocational / Educational Expenditure,33447
2003,Lakshadweep,Vocational / Educational Expenditure,0
2003, Kerala,Vocational / Educational Expenditure,4800000
2003, Tamil Nadu,Vocational / Educational Expenditure,330077
2003,Puducherry,Vocational / Educational Expenditure,10000
2003,Andaman & Nicobar Islands,Vocational / Educational Expenditure,485000
2004, Jammu & Kashmir,Vocational / Educational Expenditure,943000
2004, Himachal Pradesh,Vocational / Educational Expenditure,790000
2004, Punjab,Vocational / Educational Expenditure,0
2004,Chandigarh,Vocational / Educational Expenditure,525000
2004, Uttarakhand,Vocational / Educational Expenditure,0
2004, Haryana,Vocational / Educational Expenditure,2383675
2004,Delhi,Vocational / Educational Expenditure,0
2004, Rajasthan,Vocational / Educational Expenditure,0
2004, Uttar Pradesh,Vocational / Educational Expenditure,0
2004, Bihar,Vocational / Educational Expenditure,0
2004, Sikkim,Vocational / Educational Expenditure,0
2004, Nagaland,Vocational / Educational Expenditure,300000
2004, Manipur,Vocational / Educational Expenditure,0
2004, Mizoram,Vocational / Educational Expenditure,600000
2004, Tripura,Vocational / Educational Expenditure,32569
2004, Meghalaya,Vocational / Educational Expenditure,0
2004, Assam,Vocational / Educational Expenditure,2000000
2004, West Bengal,Vocational / Educational Expenditure,8543085
2004, Jharkhand,Vocational / Educational Expenditure,1332500
2004, Odisha,Vocational / Educational Expenditure,1305000
2004, Chhattisgarh,Vocational / Educational Expenditure,211200
2004, Madhya Pradesh,Vocational / Educational Expenditure,7745798
2004, Gujarat,Vocational / Educational Expenditure,75000
2004,Daman & Diu,Vocational / Educational Expenditure,0
2004,Dadra & Nagar Haveli,Vocational / Educational Expenditure,0
2004, Maharashtra,Vocational / Educational Expenditure,0
2004, Andhra Pradesh,Vocational / Educational Expenditure,5052000
2004, Karnataka,Vocational / Educational Expenditure,100518
2004, Goa,Vocational / Educational Expenditure,12095
2004,Lakshadweep,Vocational / Educational Expenditure,0
2004, Kerala,Vocational / Educational Expenditure,120000
2004, Tamil Nadu,Vocational / Educational Expenditure,130000
2004,Puducherry,Vocational / Educational Expenditure,427807
2004,Andaman & Nicobar Islands,Vocational / Educational Expenditure,56576
2005, Jammu & Kashmir,Vocational / Educational Expenditure,937000
2005, Himachal Pradesh,Vocational / Educational Expenditure,2708000
2005, Punjab,Vocational / Educational Expenditure,0
2005,Chandigarh,Vocational / Educational Expenditure,1055000
2005, Uttarakhand,Vocational / Educational Expenditure,0
2005, Haryana,Vocational / Educational Expenditure,5400000
2005,Delhi,Vocational / Educational Expenditure,0
2005, Rajasthan,Vocational / Educational Expenditure,0
2005, Uttar Pradesh,Vocational / Educational Expenditure,0
2005, Bihar,Vocational / Educational Expenditure,14928383
2005, Sikkim,Vocational / Educational Expenditure,0
2005, Nagaland,Vocational / Educational Expenditure,0
2005, Manipur,Vocational / Educational Expenditure,0
2005, Mizoram,Vocational / Educational Expenditure,57000
2005, Tripura,Vocational / Educational Expenditure,351254
2005, Meghalaya,Vocational / Educational Expenditure,0
2005, Assam,Vocational / Educational Expenditure,2500000
2005, West Bengal,Vocational / Educational Expenditure,8970197
2005, Jharkhand,Vocational / Educational Expenditure,805588
2005, Odisha,Vocational / Educational Expenditure,1698000
2005, Chhattisgarh,Vocational / Educational Expenditure,58000
2005, Madhya Pradesh,Vocational / Educational Expenditure,1011974
2005, Gujarat,Vocational / Educational Expenditure,0
2005,Daman & Diu,Vocational / Educational Expenditure,0
2005,Dadra & Nagar Haveli,Vocational / Educational Expenditure,0
2005, Maharashtra,Vocational / Educational Expenditure,0
2005, Andhra Pradesh,Vocational / Educational Expenditure,0
2005, Karnataka,Vocational / Educational Expenditure,5635000
2005, Goa,Vocational / Educational Expenditure,6545
2005,Lakshadweep,Vocational / Educational Expenditure,0
2005, Kerala,Vocational / Educational Expenditure,4585156
2005, Tamil Nadu,Vocational / Educational Expenditure,59000
2005,Puducherry,Vocational / Educational Expenditure,19775
2005,Andaman & Nicobar Islands,Vocational / Educational Expenditure,550000
2006, Jammu & Kashmir,Vocational / Educational Expenditure,795000
2006, Himachal Pradesh,Vocational / Educational Expenditure,793000
2006, Punjab,Vocational / Educational Expenditure,0
2006,Chandigarh,Vocational / Educational Expenditure,1875000
2006, Uttarakhand,Vocational / Educational Expenditure,0
2006, Haryana,Vocational / Educational Expenditure,24979
2006,Delhi,Vocational / Educational Expenditure,0
2006, Rajasthan,Vocational / Educational Expenditure,0
2006, Uttar Pradesh,Vocational / Educational Expenditure,0
2006, Bihar,Vocational / Educational Expenditure,11259000
2006, Sikkim,Vocational / Educational Expenditure,0
2006, Nagaland,Vocational / Educational Expenditure,84000
2006, Manipur,Vocational / Educational Expenditure,0
2006, Mizoram,Vocational / Educational Expenditure,263120
2006, Tripura,Vocational / Educational Expenditure,110771
2006, Meghalaya,Vocational / Educational Expenditure,90740
2006, Assam,Vocational / Educational Expenditure,2500000
2006, West Bengal,Vocational / Educational Expenditure,9418707
2006, Jharkhand,Vocational / Educational Expenditure,1208668
2006, Odisha,Vocational / Educational Expenditure,1665000
2006, Chhattisgarh,Vocational / Educational Expenditure,30975
2006, Madhya Pradesh,Vocational / Educational Expenditure,767000
2006, Gujarat,Vocational / Educational Expenditure,0
2006,Daman & Diu,Vocational / Educational Expenditure,0
2006,Dadra & Nagar Haveli,Vocational / Educational Expenditure,0
2006, Maharashtra,Vocational / Educational Expenditure,0
2006, Andhra Pradesh,Vocational / Educational Expenditure,23617200
2006, Karnataka,Vocational / Educational Expenditure,73605
2006, Goa,Vocational / Educational Expenditure,12324
2006,Lakshadweep,Vocational / Educational Expenditure,0
2006, Kerala,Vocational / Educational Expenditure,5230991
2006, Tamil Nadu,Vocational / Educational Expenditure,151392
2006,Puducherry,Vocational / Educational Expenditure,9500
2006,Andaman & Nicobar Islands,Vocational / Educational Expenditure,20000
2007, Jammu & Kashmir,Vocational / Educational Expenditure,800000
2007, Himachal Pradesh,Vocational / Educational Expenditure,3494000
2007, Punjab,Vocational / Educational Expenditure,0
2007,Chandigarh,Vocational / Educational Expenditure,1925000
2007, Uttarakhand,Vocational / Educational Expenditure,0
2007, Haryana,Vocational / Educational Expenditure,8266
2007,Delhi,Vocational / Educational Expenditure,0
2007, Rajasthan,Vocational / Educational Expenditure,0
2007, Uttar Pradesh,Vocational / Educational Expenditure,0
2007, Bihar,Vocational / Educational Expenditure,11360000
2007, Sikkim,Vocational / Educational Expenditure,376641
2007, Nagaland,Vocational / Educational Expenditure,0
2007, Manipur,Vocational / Educational Expenditure,0
2007, Mizoram,Vocational / Educational Expenditure,622000
2007, Tripura,Vocational / Educational Expenditure,313774
2007, Meghalaya,Vocational / Educational Expenditure,33766
2007, Assam,Vocational / Educational Expenditure,930000
2007, West Bengal,Vocational / Educational Expenditure,500000
2007, Jharkhand,Vocational / Educational Expenditure,204478
2007, Odisha,Vocational / Educational Expenditure,1865000
2007, Chhattisgarh,Vocational / Educational Expenditure,38396
2007, Madhya Pradesh,Vocational / Educational Expenditure,4336000
2007, Gujarat,Vocational / Educational Expenditure,0
2007,Daman & Diu,Vocational / Educational Expenditure,0
2007,Dadra & Nagar Haveli,Vocational / Educational Expenditure,0
2007, Maharashtra,Vocational / Educational Expenditure,0
2007, Andhra Pradesh,Vocational / Educational Expenditure,40689000
2007, Karnataka,Vocational / Educational Expenditure,127663
2007, Goa,Vocational / Educational Expenditure,7000
2007,Lakshadweep,Vocational / Educational Expenditure,0
2007, Kerala,Vocational / Educational Expenditure,5476747
2007, Tamil Nadu,Vocational / Educational Expenditure,568400
2007,Puducherry,Vocational / Educational Expenditure,0
2007,Andaman & Nicobar Islands,Vocational / Educational Expenditure,25000
2001, Jammu & Kashmir,Expenditure on Welfare activities,437200
2001, Himachal Pradesh,Expenditure on Welfare activities,215000
2001, Punjab,Expenditure on Welfare activities,0
2001,Chandigarh,Expenditure on Welfare activities,500000
2001, Uttarakhand,Expenditure on Welfare activities,0
2001, Haryana,Expenditure on Welfare activities,3403774
2001,Delhi,Expenditure on Welfare activities,0
2001, Rajasthan,Expenditure on Welfare activities,800000
2001, Uttar Pradesh,Expenditure on Welfare activities,0
2001, Bihar,Expenditure on Welfare activities,7019000
2001, Sikkim,Expenditure on Welfare activities,0
2001, Nagaland,Expenditure on Welfare activities,200000
2001, Manipur,Expenditure on Welfare activities,229158
2001, Mizoram,Expenditure on Welfare activities,181578
2001, Tripura,Expenditure on Welfare activities,0
2001, Meghalaya,Expenditure on Welfare activities,5579
2001, Assam,Expenditure on Welfare activities,0
2001, West Bengal,Expenditure on Welfare activities,58135
2001, Jharkhand,Expenditure on Welfare activities,10467000
2001, Odisha,Expenditure on Welfare activities,800000
2001, Chhattisgarh,Expenditure on Welfare activities,83371
2001, Madhya Pradesh,Expenditure on Welfare activities,897098
2001, Gujarat,Expenditure on Welfare activities,0
2001,Daman & Diu,Expenditure on Welfare activities,0
2001,Dadra & Nagar Haveli,Expenditure on Welfare activities,0
2001, Maharashtra,Expenditure on Welfare activities,0
2001, Andhra Pradesh,Expenditure on Welfare activities,5239000
2001, Karnataka,Expenditure on Welfare activities,0
2001, Goa,Expenditure on Welfare activities,8876
2001,Lakshadweep,Expenditure on Welfare activities,0
2001, Kerala,Expenditure on Welfare activities,60316
2001, Tamil Nadu,Expenditure on Welfare activities,0
2001,Puducherry,Expenditure on Welfare activities,500
2001,Andaman & Nicobar Islands,Expenditure on Welfare activities,40000
2002, Jammu & Kashmir,Expenditure on Welfare activities,437600
2002, Himachal Pradesh,Expenditure on Welfare activities,226000
2002, Punjab,Expenditure on Welfare activities,0
2002,Chandigarh,Expenditure on Welfare activities,1060000
2002, Uttarakhand,Expenditure on Welfare activities,0
2002, Haryana,Expenditure on Welfare activities,1563566
2002,Delhi,Expenditure on Welfare activities,2500
2002, Rajasthan,Expenditure on Welfare activities,500000
2002, Uttar Pradesh,Expenditure on Welfare activities,0
2002, Bihar,Expenditure on Welfare activities,0
2002, Sikkim,Expenditure on Welfare activities,0
2002, Nagaland,Expenditure on Welfare activities,279000
2002, Manipur,Expenditure on Welfare activities,157536
2002, Mizoram,Expenditure on Welfare activities,280000
2002, Tripura,Expenditure on Welfare activities,42000
2002, Meghalaya,Expenditure on Welfare activities,0
2002, Assam,Expenditure on Welfare activities,0
2002, West Bengal,Expenditure on Welfare activities,305508
2002, Jharkhand,Expenditure on Welfare activities,4805000
2002, Odisha,Expenditure on Welfare activities,854000
2002, Chhattisgarh,Expenditure on Welfare activities,55856
2002, Madhya Pradesh,Expenditure on Welfare activities,911000
2002, Gujarat,Expenditure on Welfare activities,0
2002,Daman & Diu,Expenditure on Welfare activities,0
2002,Dadra & Nagar Haveli,Expenditure on Welfare activities,0
2002, Maharashtra,Expenditure on Welfare activities,0
2002, Andhra Pradesh,Expenditure on Welfare activities,351000
2002, Karnataka,Expenditure on Welfare activities,0
2002, Goa,Expenditure on Welfare activities,5814
2002,Lakshadweep,Expenditure on Welfare activities,0
2002, Kerala,Expenditure on Welfare activities,70450
2002, Tamil Nadu,Expenditure on Welfare activities,0
2002,Puducherry,Expenditure on Welfare activities,0
2002,Andaman & Nicobar Islands,Expenditure on Welfare activities,50000
2003, Jammu & Kashmir,Expenditure on Welfare activities,334200
2003, Himachal Pradesh,Expenditure on Welfare activities,225000
2003, Punjab,Expenditure on Welfare activities,0
2003,Chandigarh,Expenditure on Welfare activities,1425000
2003, Uttarakhand,Expenditure on Welfare activities,1594464
2003, Haryana,Expenditure on Welfare activities,504203
2003,Delhi,Expenditure on Welfare activities,0
2003, Rajasthan,Expenditure on Welfare activities,0
2003, Uttar Pradesh,Expenditure on Welfare activities,0
2003, Bihar,Expenditure on Welfare activities,0
2003, Sikkim,Expenditure on Welfare activities,0
2003, Nagaland,Expenditure on Welfare activities,0
2003, Manipur,Expenditure on Welfare activities,0
2003, Mizoram,Expenditure on Welfare activities,250000
2003, Tripura,Expenditure on Welfare activities,13949
2003, Meghalaya,Expenditure on Welfare activities,0
2003, Assam,Expenditure on Welfare activities,0
2003, West Bengal,Expenditure on Welfare activities,1943095
2003, Jharkhand,Expenditure on Welfare activities,265162
2003, Odisha,Expenditure on Welfare activities,854000
2003, Chhattisgarh,Expenditure on Welfare activities,352049
2003, Madhya Pradesh,Expenditure on Welfare activities,16678000
2003, Gujarat,Expenditure on Welfare activities,0
2003,Daman & Diu,Expenditure on Welfare activities,0
2003,Dadra & Nagar Haveli,Expenditure on Welfare activities,0
2003, Maharashtra,Expenditure on Welfare activities,0
2003, Andhra Pradesh,Expenditure on Welfare activities,193000
2003, Karnataka,Expenditure on Welfare activities,0
2003, Goa,Expenditure on Welfare activities,20548
2003,Lakshadweep,Expenditure on Welfare activities,0
2003, Kerala,Expenditure on Welfare activities,300000
2003, Tamil Nadu,Expenditure on Welfare activities,0
2003,Puducherry,Expenditure on Welfare activities,0
2003,Andaman & Nicobar Islands,Expenditure on Welfare activities,124000
2004, Jammu & Kashmir,Expenditure on Welfare activities,2709600
2004, Himachal Pradesh,Expenditure on Welfare activities,315000
2004, Punjab,Expenditure on Welfare activities,0
2004,Chandigarh,Expenditure on Welfare activities,650000
2004, Uttarakhand,Expenditure on Welfare activities,1485625
2004, Haryana,Expenditure on Welfare activities,94760
2004,Delhi,Expenditure on Welfare activities,0
2004, Rajasthan,Expenditure on Welfare activities,0
2004, Uttar Pradesh,Expenditure on Welfare activities,0
2004, Bihar,Expenditure on Welfare activities,12159200
2004, Sikkim,Expenditure on Welfare activities,0
2004, Nagaland,Expenditure on Welfare activities,400000
2004, Manipur,Expenditure on Welfare activities,0
2004, Mizoram,Expenditure on Welfare activities,100000
2004, Tripura,Expenditure on Welfare activities,6999
2004, Meghalaya,Expenditure on Welfare activities,0
2004, Assam,Expenditure on Welfare activities,0
2004, West Bengal,Expenditure on Welfare activities,1847500
2004, Jharkhand,Expenditure on Welfare activities,551045
2004, Odisha,Expenditure on Welfare activities,900000
2004, Chhattisgarh,Expenditure on Welfare activities,0
2004, Madhya Pradesh,Expenditure on Welfare activities,1826495
2004, Gujarat,Expenditure on Welfare activities,0
2004,Daman & Diu,Expenditure on Welfare activities,0
2004,Dadra & Nagar Haveli,Expenditure on Welfare activities,0
2004, Maharashtra,Expenditure on Welfare activities,0
2004, Andhra Pradesh,Expenditure on Welfare activities,99281
2004, Karnataka,Expenditure on Welfare activities,0
2004, Goa,Expenditure on Welfare activities,28508
2004,Lakshadweep,Expenditure on Welfare activities,0
2004, Kerala,Expenditure on Welfare activities,2750000
2004, Tamil Nadu,Expenditure on Welfare activities,0
2004,Puducherry,Expenditure on Welfare activities,0
2004,Andaman & Nicobar Islands,Expenditure on Welfare activities,10100
2005, Jammu & Kashmir,Expenditure on Welfare activities,78000
2005, Himachal Pradesh,Expenditure on Welfare activities,574000
2005, Punjab,Expenditure on Welfare activities,0
2005,Chandigarh,Expenditure on Welfare activities,2010500
2005, Uttarakhand,Expenditure on Welfare activities,1845900
2005, Haryana,Expenditure on Welfare activities,1400000
2005,Delhi,Expenditure on Welfare activities,0
2005, Rajasthan,Expenditure on Welfare activities,0
2005, Uttar Pradesh,Expenditure on Welfare activities,0
2005, Bihar,Expenditure on Welfare activities,0
2005, Sikkim,Expenditure on Welfare activities,6000
2005, Nagaland,Expenditure on Welfare activities,300000
2005, Manipur,Expenditure on Welfare activities,300336
2005, Mizoram,Expenditure on Welfare activities,200000
2005, Tripura,Expenditure on Welfare activities,21311
2005, Meghalaya,Expenditure on Welfare activities,0
2005, Assam,Expenditure on Welfare activities,0
2005, West Bengal,Expenditure on Welfare activities,1939875
2005, Jharkhand,Expenditure on Welfare activities,326928
2005, Odisha,Expenditure on Welfare activities,3610000
2005, Chhattisgarh,Expenditure on Welfare activities,14075954
2005, Madhya Pradesh,Expenditure on Welfare activities,324702
2005, Gujarat,Expenditure on Welfare activities,0
2005,Daman & Diu,Expenditure on Welfare activities,0
2005,Dadra & Nagar Haveli,Expenditure on Welfare activities,0
2005, Maharashtra,Expenditure on Welfare activities,0
2005, Andhra Pradesh,Expenditure on Welfare activities,0
2005, Karnataka,Expenditure on Welfare activities,0
2005, Goa,Expenditure on Welfare activities,9852
2005,Lakshadweep,Expenditure on Welfare activities,0
2005, Kerala,Expenditure on Welfare activities,1200000
2005, Tamil Nadu,Expenditure on Welfare activities,33029000
2005,Puducherry,Expenditure on Welfare activities,1850
2005,Andaman & Nicobar Islands,Expenditure on Welfare activities,26000
2006, Jammu & Kashmir,Expenditure on Welfare activities,100000
2006, Himachal Pradesh,Expenditure on Welfare activities,317000
2006, Punjab,Expenditure on Welfare activities,0
2006,Chandigarh,Expenditure on Welfare activities,1350200
2006, Uttarakhand,Expenditure on Welfare activities,2518513
2006, Haryana,Expenditure on Welfare activities,790789
2006,Delhi,Expenditure on Welfare activities,0
2006, Rajasthan,Expenditure on Welfare activities,0
2006, Uttar Pradesh,Expenditure on Welfare activities,0
2006, Bihar,Expenditure on Welfare activities,0
2006, Sikkim,Expenditure on Welfare activities,0
2006, Nagaland,Expenditure on Welfare activities,500000
2006, Manipur,Expenditure on Welfare activities,209956
2006, Mizoram,Expenditure on Welfare activities,755260
2006, Tripura,Expenditure on Welfare activities,366655
2006, Meghalaya,Expenditure on Welfare activities,0
2006, Assam,Expenditure on Welfare activities,0
2006, West Bengal,Expenditure on Welfare activities,2036869
2006, Jharkhand,Expenditure on Welfare activities,961469
2006, Odisha,Expenditure on Welfare activities,4072000
2006, Chhattisgarh,Expenditure on Welfare activities,0
2006, Madhya Pradesh,Expenditure on Welfare activities,209275
2006, Gujarat,Expenditure on Welfare activities,0
2006,Daman & Diu,Expenditure on Welfare activities,0
2006,Dadra & Nagar Haveli,Expenditure on Welfare activities,0
2006, Maharashtra,Expenditure on Welfare activities,0
2006, Andhra Pradesh,Expenditure on Welfare activities,0
2006, Karnataka,Expenditure on Welfare activities,0
2006, Goa,Expenditure on Welfare activities,10519
2006,Lakshadweep,Expenditure on Welfare activities,0
