STATE/UT,YEAR,CRIME HEAD,Male 16-18 years,Female 16-18 years,Total 16-18 years,Male 18-30 years,Female 18-30 years,Total 18-30 years,Male 30-50 years,Female 30-50 years,Total 30-50 years,Male Above 50 years,Female Above 50 years,Total Above 50 years,Total Male,Total Female,Grand Total
SIKKIM,2008,INDIAN PASSPORT ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2008,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2008,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2008,DOWRY PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2008,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2008,PREVENTION OF CORRUPTION ACT-1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2008,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2008,OTHER SLL OFFENCE,0,0,0,1,0,1,2,0,2,0,0,0,3,0,3
SIKKIM,2008,TOTAL,0,0,0,2,0,2,4,0,4,0,0,0,6,0,6
SIKKIM,2009,ARMS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,N.D.P.S. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,GAMBLING ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,INDIAN RAILWAYS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,REGISTRATION OF FOREIGNERS ACT,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
SIKKIM,2009,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,INDIAN PASSPORT ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,DOWRY PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,PREVENTION OF CORRUPTION ACT-1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,OTHER SLL OFFENCE,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3
SIKKIM,2009,TOTAL,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4
SIKKIM,2010,ARMS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,N.D.P.S. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,GAMBLING ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,INDIAN RAILWAYS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,REGISTRATION OF FOREIGNERS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,INDIAN PASSPORT ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,DOWRY PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,PREVENTION OF CORRUPTION ACT-1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,OTHER SLL OFFENCE,0,0,0,4,0,4,5,0,5,0,0,0,9,0,9
SIKKIM,2010,TOTAL,0,0,0,4,0,4,5,0,5,0,0,0,9,0,9
SIKKIM,2011,ARMS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,N.D.P.S. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,GAMBLING ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,INDIAN RAILWAYS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,REGISTRATION OF FOREIGNERS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,INDIAN PASSPORT ACT,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
SIKKIM,2011,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,DOWRY PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,PREVENTION OF CORRUPTION ACT-1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,OTHER SLL OFFENCE,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6
SIKKIM,2011,TOTAL,0,0,0,7,0,7,0,0,0,0,0,0,7,0,7
SIKKIM,2012,ARMS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,N.D.P.S. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,GAMBLING ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,INDIAN RAILWAYS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,REGISTRATION OF FOREIGNERS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,INDIAN PASSPORT ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,DOWRY PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,PREVENTION OF CORRUPTION ACT-1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,OTHER SLL OFFENCE,0,0,0,13,0,13,0,0,0,0,0,0,13,0,13
SIKKIM,2012,TOTAL,0,0,0,13,0,13,0,0,0,0,0,0,13,0,13
TAMILNADU,2001,ARMS ACT,0,0,0,55,0,55,6,0,6,0,0,0,61,0,61
TAMILNADU,2001,N.D.P.S. ACT,2,0,2,215,1,216,91,2,93,0,8,8,308,11,319
TAMILNADU,2001,GAMBLING ACT,0,0,0,17,0,17,4,0,4,0,0,0,21,0,21
TAMILNADU,2001,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2001,PROHIBITION ACT,0,0,0,22,0,22,4,0,4,0,1,1,26,1,27
TAMILNADU,2001,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,29,0,29,9,0,9,9,0,9,47,0,47
TAMILNADU,2001,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,3,0,3,3,0,3,0,0,0,6,0,6
TAMILNADU,2001,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,7,3,10,0,0,0,0,0,0,7,3,10
TAMILNADU,2001,INDIAN RAILWAYS ACT,1,0,1,19,0,19,8,0,8,1,0,1,29,0,29
TAMILNADU,2001,REGISTRATION OF FOREIGNERS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2001,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2001,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,4,0,4,4,0,4,2,0,2,10,0,10
TAMILNADU,2001,INDIAN PASSPORT ACT,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
TAMILNADU,2001,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2001,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2001,DOWRY PROHIBITION ACT,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3
TAMILNADU,2001,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2001,PREVENTION OF CORRUPTION ACT-1988,0,0,0,0,0,0,7,0,7,0,0,0,7,0,7
TAMILNADU,2001,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2001,OTHER SLL OFFENCE,0,0,0,4,0,4,109,0,109,30,0,30,143,0,143
TAMILNADU,2001,TOTAL,3,0,3,379,4,383,245,2,247,42,9,51,669,15,684
TAMILNADU,2002,ARMS ACT,0,0,0,59,0,59,2,0,2,0,0,0,61,0,61
TAMILNADU,2002,N.D.P.S. ACT,0,0,0,113,0,113,45,3,48,4,2,6,162,5,167
TAMILNADU,2002,GAMBLING ACT,0,0,0,0,0,0,0,6,6,0,0,0,0,6,6
TAMILNADU,2002,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2002,PROHIBITION ACT,0,0,0,24,0,24,2,0,2,0,0,0,26,0,26
TAMILNADU,2002,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,6,0,6,0,2,2,0,0,0,6,2,8
TAMILNADU,2002,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2002,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,7,0,7,0,0,0,0,0,0,7,0,7
TAMILNADU,2002,INDIAN RAILWAYS ACT,0,0,0,12,1,13,9,0,9,0,0,0,21,1,22
TAMILNADU,2002,REGISTRATION OF FOREIGNERS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2002,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2002,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2002,INDIAN PASSPORT ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2002,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2002,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2002,DOWRY PROHIBITION ACT,0,0,0,5,0,5,1,2,3,0,0,0,6,2,8
TAMILNADU,2002,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,14,0,14,0,0,0,0,0,0,14,0,14
TAMILNADU,2002,PREVENTION OF CORRUPTION ACT-1988,0,0,0,12,0,12,0,0,0,0,0,0,12,0,12
TAMILNADU,2002,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,3,0,3,5,0,5,6,0,6,0,0,0,14,0,14
TAMILNADU,2002,OTHER SLL OFFENCE,0,0,0,19,0,19,3,0,3,0,0,0,22,0,22
TAMILNADU,2002,TOTAL,3,0,3,276,1,277,68,13,81,4,2,6,351,16,367
TAMILNADU,2003,ARMS ACT,0,0,0,61,0,61,3,0,3,0,0,0,64,0,64
TAMILNADU,2003,N.D.P.S. ACT,0,0,0,117,0,117,48,4,52,6,0,6,171,4,175
TAMILNADU,2003,GAMBLING ACT,0,0,0,0,0,0,0,7,7,0,0,0,0,7,7
TAMILNADU,2003,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2003,PROHIBITION ACT,0,0,0,26,0,26,3,0,3,0,0,0,29,0,29
TAMILNADU,2003,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,8,0,8,0,0,0,0,0,0,8,0,8
TAMILNADU,2003,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,9,0,9,0,0,0,0,0,0,9,0,9
TAMILNADU,2003,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,14,0,14,11,0,11,0,0,0,25,0,25
TAMILNADU,2003,INDIAN RAILWAYS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2003,REGISTRATION OF FOREIGNERS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2003,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2003,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2003,INDIAN PASSPORT ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2003,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2003,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2003,DOWRY PROHIBITION ACT,0,0,0,7,0,7,3,4,7,0,0,0,10,4,14
TAMILNADU,2003,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,16,0,16,0,0,0,0,0,0,16,0,16
TAMILNADU,2003,PREVENTION OF CORRUPTION ACT-1988,0,0,0,14,0,14,0,0,0,0,0,0,14,0,14
TAMILNADU,2003,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,13,0,13,8,0,8,0,0,0,21,0,21
TAMILNADU,2003,OTHER SLL OFFENCE,0,0,0,21,0,21,4,0,4,0,0,0,25,0,25
TAMILNADU,2003,TOTAL,0,0,0,306,0,306,80,15,95,6,0,6,392,15,407
TAMILNADU,2004,ARMS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2004,N.D.P.S. ACT,0,0,0,2,0,2,1,0,1,0,0,0,3,0,3
TAMILNADU,2004,GAMBLING ACT,0,0,0,70,14,84,65,12,77,0,0,0,135,26,161
TAMILNADU,2004,EXCISE ACT,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
TAMILNADU,2004,PROHIBITION ACT,0,0,0,14,2,16,5,1,6,0,0,0,19,3,22
TAMILNADU,2004,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,6,0,6,2,0,2,0,0,0,8,0,8
TAMILNADU,2004,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,3,0,3,1,0,1,0,0,0,4,0,4
TAMILNADU,2004,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,0,2,2,0,1,1,0,0,0,0,3,3
TAMILNADU,2004,INDIAN RAILWAYS ACT,0,0,0,5,0,5,3,0,3,0,0,0,8,0,8
TAMILNADU,2004,REGISTRATION OF FOREIGNERS ACT,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
TAMILNADU,2004,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2004,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,7,0,7,5,0,5,0,0,0,12,0,12
TAMILNADU,2004,INDIAN PASSPORT ACT,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
TAMILNADU,2004,ESSENTIAL COMMODITIES ACT,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
TAMILNADU,2004,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2004,DOWRY PROHIBITION ACT,0,0,0,0,0,0,1,3,4,0,0,0,1,3,4
TAMILNADU,2004,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2004,PREVENTION OF CORRUPTION ACT-1988,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
TAMILNADU,2004,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2004,OTHER SLL OFFENCE,0,0,0,13,0,13,14,0,14,0,0,0,27,0,27
TAMILNADU,2004,TOTAL,0,0,0,123,18,141,99,17,116,0,0,0,222,35,257
TAMILNADU,2005,ARMS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2005,N.D.P.S. ACT,0,0,0,50,0,50,10,0,10,2,0,2,62,0,62
TAMILNADU,2005,GAMBLING ACT,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
TAMILNADU,2005,EXCISE ACT,0,0,0,0,0,0,14,0,14,0,0,0,14,0,14
TAMILNADU,2005,PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2005,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,0,0,0,172,0,172,0,0,0,172,0,172
TAMILNADU,2005,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,0,0,0,32,0,32,0,0,0,32,0,32
TAMILNADU,2005,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,17,0,17,10,5,15,2,2,4,29,7,36
TAMILNADU,2005,INDIAN RAILWAYS ACT,0,0,0,26,0,26,202,0,202,0,0,0,228,0,228
TAMILNADU,2005,REGISTRATION OF FOREIGNERS ACT,0,0,0,7,0,7,12,0,12,2,0,2,21,0,21
TAMILNADU,2005,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2005,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4
TAMILNADU,2005,INDIAN PASSPORT ACT,0,0,0,0,0,0,6,0,6,0,0,0,6,0,6
TAMILNADU,2005,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
TAMILNADU,2005,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2005,DOWRY PROHIBITION ACT,0,0,0,15,0,15,0,0,0,0,0,0,15,0,15
TAMILNADU,2005,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2005,PREVENTION OF CORRUPTION ACT-1988,0,0,0,24,0,24,0,0,0,0,0,0,24,0,24
TAMILNADU,2005,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
TAMILNADU,2005,OTHER SLL OFFENCE,0,0,0,21,0,21,18,0,18,4,0,4,43,0,43
TAMILNADU,2005,TOTAL,0,0,0,162,0,162,490,5,495,10,2,12,662,7,669
TAMILNADU,2006,ARMS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2006,N.D.P.S. ACT,0,0,0,105,2,107,93,16,109,3,0,3,201,18,219
TAMILNADU,2006,GAMBLING ACT,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
TAMILNADU,2006,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2006,PROHIBITION ACT,0,0,0,0,0,0,177,35,212,0,0,0,177,35,212
TAMILNADU,2006,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,0,0,0,35,0,35,0,0,0,35,0,35
TAMILNADU,2006,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,0,0,0,12,0,12,0,0,0,12,0,12
TAMILNADU,2006,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,18,0,18,225,0,225,0,0,0,243,0,243
TAMILNADU,2006,INDIAN RAILWAYS ACT,0,0,0,31,0,31,17,0,17,0,0,0,48,0,48
TAMILNADU,2006,REGISTRATION OF FOREIGNERS ACT,0,0,0,7,0,7,0,0,0,0,0,0,7,0,7
TAMILNADU,2006,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2006,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2006,INDIAN PASSPORT ACT,0,0,0,0,0,0,6,0,6,0,0,0,6,0,6
TAMILNADU,2006,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,8,0,8,0,0,0,8,0,8
TAMILNADU,2006,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2006,DOWRY PROHIBITION ACT,0,0,0,15,0,15,0,0,0,0,0,0,15,0,15
TAMILNADU,2006,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2006,PREVENTION OF CORRUPTION ACT-1988,0,0,0,24,0,24,0,0,0,0,0,0,24,0,24
TAMILNADU,2006,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
TAMILNADU,2006,OTHER SLL OFFENCE,0,0,0,0,0,0,21,0,21,0,0,0,21,0,21
TAMILNADU,2006,TOTAL,0,0,0,202,2,204,596,51,647,3,0,3,801,53,854
TAMILNADU,2007,ARMS ACT,0,0,0,5,0,5,3,0,3,3,0,3,11,0,11
TAMILNADU,2007,N.D.P.S. ACT,0,0,0,58,0,58,45,5,50,28,3,31,131,8,139
TAMILNADU,2007,GAMBLING ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2007,EXCISE ACT,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
TAMILNADU,2007,PROHIBITION ACT,0,0,0,2,0,2,5,3,8,0,0,0,7,3,10
TAMILNADU,2007,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,13,0,13,14,0,14,0,0,0,27,0,27
TAMILNADU,2007,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2007,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
TAMILNADU,2007,INDIAN RAILWAYS ACT,0,0,0,2,1,3,8,1,9,3,0,3,13,2,15
TAMILNADU,2007,REGISTRATION OF FOREIGNERS ACT,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4
TAMILNADU,2007,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2007,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,8,0,8,0,0,0,1,1,2,9,1,10
TAMILNADU,2007,INDIAN PASSPORT ACT,0,0,0,6,0,6,7,0,7,0,0,0,13,0,13
TAMILNADU,2007,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2007,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
