TimePeriod,Area_Name,Electronic_equipments_used,Data_Value
2005, Andhra Pradesh,Walkie Talkie,28
2005, Karnataka,Walkie Talkie,62
2005, Goa,Walkie Talkie,0
2005,Lakshadweep,Walkie Talkie,0
2005, Kerala,Walkie Talkie,19
2005, Tamil Nadu,Walkie Talkie,129
2005,Puducherry,Walkie Talkie,0
2005,Andaman & Nicobar Islands,Walkie Talkie,15
2006, Jammu & Kashmir,Walkie Talkie,0
2006, Himachal Pradesh,Walkie Talkie,28
2006, Punjab,Walkie Talkie,275
2006,Chandigarh,Walkie Talkie,27
2006, Uttarakhand,Walkie Talkie,12
2006, Haryana,Walkie Talkie,149
2006,Delhi,Walkie Talkie,66
2006, Rajasthan,Walkie Talkie,0
2006, Uttar Pradesh,Walkie Talkie,323
2006, Bihar,Walkie Talkie,0
2006, Sikkim,Walkie Talkie,3
2006, Nagaland,Walkie Talkie,0
2006, Manipur,Walkie Talkie,0
2006, Mizoram,Walkie Talkie,7
2006, Tripura,Walkie Talkie,1
2006, Meghalaya,Walkie Talkie,28
2006, Assam,Walkie Talkie,50
2006, West Bengal,Walkie Talkie,76
2006, Jharkhand,Walkie Talkie,0
2006, Odisha,Walkie Talkie,64
2006, Chhattisgarh,Walkie Talkie,69
2006, Madhya Pradesh,Walkie Talkie,77
2006, Gujarat,Walkie Talkie,140
2006,Daman & Diu,Walkie Talkie,0
2006,Dadra & Nagar Haveli,Walkie Talkie,0
2006, Maharashtra,Walkie Talkie,5
2006, Andhra Pradesh,Walkie Talkie,118
2006, Karnataka,Walkie Talkie,62
2006, Goa,Walkie Talkie,0
2006,Lakshadweep,Walkie Talkie,0
2006, Kerala,Walkie Talkie,0
2006, Tamil Nadu,Walkie Talkie,277
2006,Puducherry,Walkie Talkie,0
2006,Andaman & Nicobar Islands,Walkie Talkie,15
2007, Jammu & Kashmir,Walkie Talkie,0
2007, Himachal Pradesh,Walkie Talkie,27
2007, Punjab,Walkie Talkie,233
2007,Chandigarh,Walkie Talkie,27
2007, Uttarakhand,Walkie Talkie,6
2007, Haryana,Walkie Talkie,161
2007,Delhi,Walkie Talkie,67
2007, Uttar Pradesh,Walkie Talkie,310
2007, Bihar,Walkie Talkie,0
2007, Sikkim,Walkie Talkie,3
2007, Nagaland,Walkie Talkie,0
2007, Manipur,Walkie Talkie,0
2007, Mizoram,Walkie Talkie,7
2007, Tripura,Walkie Talkie,1
2007, Meghalaya,Walkie Talkie,0
2007, Assam,Walkie Talkie,44
2007, West Bengal,Walkie Talkie,56
2007, Jharkhand,Walkie Talkie,0
2007, Odisha,Walkie Talkie,80
2007, Chhattisgarh,Walkie Talkie,81
2007, Madhya Pradesh,Walkie Talkie,89
2007, Gujarat,Walkie Talkie,206
2007,Daman & Diu,Walkie Talkie,0
2007,Dadra & Nagar Haveli,Walkie Talkie,0
2007, Maharashtra,Walkie Talkie,5
2007, Andhra Pradesh,Walkie Talkie,112
2007, Karnataka,Walkie Talkie,62
2007, Goa,Walkie Talkie,0
2007,Lakshadweep,Walkie Talkie,0
2007, Kerala,Walkie Talkie,0
2007, Tamil Nadu,Walkie Talkie,394
2007,Puducherry,Walkie Talkie,0
2007,Andaman & Nicobar Islands,Walkie Talkie,15
2008,Chandigarh,Fax,1
2008, Uttarakhand,Fax,6
2008, Haryana,Fax,15
2008,Delhi,Fax,11
2008, Rajasthan,Fax,1
2008, Uttar Pradesh,Fax,48
2008, Bihar,Fax,54
2008, Sikkim,Fax,2
2008, Nagaland,Fax,2
2008, Manipur,Fax,1
2008, Mizoram,Fax,1
2008, Tripura,Fax,1
2008, Jammu & Kashmir,CCTV,6
2008, Himachal Pradesh,CCTV,30
2008, Punjab,CCTV,34
2008,Chandigarh,CCTV,32
2008, Uttarakhand,CCTV,14
2008, Haryana,CCTV,8
2008,Delhi,CCTV,258
2008, Rajasthan,CCTV,6
2008, Uttar Pradesh,CCTV,35
2008, Bihar,CCTV,392
2008, Sikkim,CCTV,1
2008, Nagaland,CCTV,0
2008, Manipur,CCTV,0
2008, Mizoram,CCTV,2
2008, Tripura,CCTV,21
2008, Meghalaya,CCTV,1
2008, Assam,CCTV,0
2008, West Bengal,CCTV,65
2008, Jharkhand,CCTV,56
2008, Odisha,CCTV,8
2008, Chhattisgarh,CCTV,15
2008, Madhya Pradesh,CCTV,90
2008, Gujarat,CCTV,34
2008,Daman & Diu,CCTV,0
2008,Dadra & Nagar Haveli,CCTV,0
2008, Maharashtra,CCTV,13
2008, Andhra Pradesh,CCTV,6
2008, Karnataka,CCTV,3
2008, Goa,CCTV,0
2008,Lakshadweep,CCTV,0
2008, Kerala,CCTV,1
2008, Tamil Nadu,CCTV,159
2008,Puducherry,CCTV,0
2008,Andaman & Nicobar Islands,CCTV,2
2008, Jammu & Kashmir,Computer,34
2008, Himachal Pradesh,Computer,2
2008, Punjab,Computer,27
2008,Chandigarh,Computer,12
2008, Uttarakhand,Computer,27
2008, Haryana,Computer,40
2008,Delhi,Computer,166
2008, Rajasthan,Computer,63
2008, Uttar Pradesh,Computer,140
2008, Bihar,Computer,60
2008, Sikkim,Computer,6
2008, Nagaland,Computer,14
2008, Manipur,Computer,7
2008, Mizoram,Computer,12
2008, Tripura,Computer,7
2008, Meghalaya,Computer,4
2008, Assam,Computer,0
2008, West Bengal,Computer,55
2008, Jharkhand,Computer,94
2008, Odisha,Computer,91
2008, Chhattisgarh,Computer,30
2008, Madhya Pradesh,Computer,78
2008, Gujarat,Computer,88
2008,Daman & Diu,Computer,0
2008,Dadra & Nagar Haveli,Computer,0
2008, Maharashtra,Computer,106
2008, Andhra Pradesh,Computer,165
2008, Karnataka,Computer,56
2008, Goa,Computer,9
2008,Lakshadweep,Computer,0
2008, Kerala,Computer,67
2008, Tamil Nadu,Computer,313
2008,Puducherry,Computer,5
2008,Andaman & Nicobar Islands,Computer,5
2008, Jammu & Kashmir,Electronic Typewriter,1
2008, Himachal Pradesh,Electronic Typewriter,0
2008, Punjab,Electronic Typewriter,0
2008,Chandigarh,Electronic Typewriter,0
2008, Uttarakhand,Electronic Typewriter,0
2008, Haryana,Electronic Typewriter,1
2008,Delhi,Electronic Typewriter,0
2008, Rajasthan,Electronic Typewriter,0
2008, Uttar Pradesh,Electronic Typewriter,8
2008, Bihar,Electronic Typewriter,0
2008, Sikkim,Electronic Typewriter,0
2008, Nagaland,Electronic Typewriter,0
2008, Manipur,Electronic Typewriter,0
2008, Mizoram,Electronic Typewriter,0
2008, Tripura,Electronic Typewriter,1
2008, Meghalaya,Electronic Typewriter,1
2008, Assam,Electronic Typewriter,0
2008, West Bengal,Electronic Typewriter,19
2008, Jharkhand,Electronic Typewriter,1
2008, Odisha,Electronic Typewriter,0
2008, Chhattisgarh,Electronic Typewriter,0
2008, Madhya Pradesh,Electronic Typewriter,20
2008, Gujarat,Electronic Typewriter,0
2008,Daman & Diu,Electronic Typewriter,0
2008,Dadra & Nagar Haveli,Electronic Typewriter,0
2008, Maharashtra,Electronic Typewriter,1
2008, Andhra Pradesh,Electronic Typewriter,1
2008, Karnataka,Electronic Typewriter,1
2008, Goa,Electronic Typewriter,2
2008,Lakshadweep,Electronic Typewriter,0
2008, Kerala,Electronic Typewriter,0
2008, Tamil Nadu,Electronic Typewriter,13
2008,Puducherry,Electronic Typewriter,0
2008,Andaman & Nicobar Islands,Electronic Typewriter,1
2008, Jammu & Kashmir,Fax,15
2008, Himachal Pradesh,Fax,6
2008, Punjab,Fax,10
2008, Meghalaya,Fax,1
2008, Assam,Fax,0
2008, West Bengal,Fax,40
2008, Jharkhand,Fax,31
2008, Odisha,Fax,30
2008, Chhattisgarh,Fax,23
2008, Madhya Pradesh,Fax,36
2008, Gujarat,Fax,31
2008,Daman & Diu,Fax,0
2008,Dadra & Nagar Haveli,Fax,0
2008, Maharashtra,Fax,6
2008, Andhra Pradesh,Fax,22
2008, Karnataka,Fax,29
2008, Goa,Fax,4
2008,Lakshadweep,Fax,0
2008, Kerala,Fax,21
2008, Tamil Nadu,Fax,18
2008,Puducherry,Fax,0
2008,Andaman & Nicobar Islands,Fax,1
2008, Jammu & Kashmir,Metal Detector,88
2008, Himachal Pradesh,Metal Detector,16
2008, Punjab,Metal Detector,80
2008,Chandigarh,Metal Detector,2
2008, Uttarakhand,Metal Detector,2
2008, Haryana,Metal Detector,40
2008,Delhi,Metal Detector,30
2008, Rajasthan,Metal Detector,8
2008, Uttar Pradesh,Metal Detector,90
2008, Bihar,Metal Detector,132
2008, Sikkim,Metal Detector,0
2008, Nagaland,Metal Detector,0
2008, Manipur,Metal Detector,0
2008, Mizoram,Metal Detector,6
2008, Tripura,Metal Detector,43
2008, Meghalaya,Metal Detector,12
2008, Assam,Metal Detector,8
2008, West Bengal,Metal Detector,56
2008, Jharkhand,Metal Detector,108
2008, Odisha,Metal Detector,133
2008, Chhattisgarh,Metal Detector,60
2008, Madhya Pradesh,Metal Detector,122
2008, Gujarat,Metal Detector,104
2008,Daman & Diu,Metal Detector,0
2008,Dadra & Nagar Haveli,Metal Detector,0
2008, Maharashtra,Metal Detector,12
2008, Andhra Pradesh,Metal Detector,43
2008, Karnataka,Metal Detector,342
2008, Goa,Metal Detector,0
2008,Lakshadweep,Metal Detector,0
2008, Kerala,Metal Detector,3
2008, Tamil Nadu,Metal Detector,47
2008,Puducherry,Metal Detector,0
2008,Andaman & Nicobar Islands,Metal Detector,9
2008, Jammu & Kashmir,Non-Exchange Phone,11
2008, Himachal Pradesh,Non-Exchange Phone,19
2008, Punjab,Non-Exchange Phone,46
2008,Chandigarh,Non-Exchange Phone,0
2008, Uttarakhand,Non-Exchange Phone,4
2008, Haryana,Non-Exchange Phone,28
2008,Delhi,Non-Exchange Phone,59
2008, Rajasthan,Non-Exchange Phone,0
2008, Uttar Pradesh,Non-Exchange Phone,166
2008, Bihar,Non-Exchange Phone,0
2008, Sikkim,Non-Exchange Phone,4
2008, Nagaland,Non-Exchange Phone,0
2008, Manipur,Non-Exchange Phone,0
2008, Mizoram,Non-Exchange Phone,35
2008, Tripura,Non-Exchange Phone,33
2008, Meghalaya,Non-Exchange Phone,1
2008, Assam,Non-Exchange Phone,27
2008, West Bengal,Non-Exchange Phone,48
2008, Jharkhand,Non-Exchange Phone,19
2008, Odisha,Non-Exchange Phone,0
2008, Chhattisgarh,Non-Exchange Phone,18
2008, Madhya Pradesh,Non-Exchange Phone,77
2008, Gujarat,Non-Exchange Phone,33
2008,Daman & Diu,Non-Exchange Phone,0
2008,Dadra & Nagar Haveli,Non-Exchange Phone,0
2008, Maharashtra,Non-Exchange Phone,25
2008, Andhra Pradesh,Non-Exchange Phone,2
2008, Karnataka,Non-Exchange Phone,22
2008, Goa,Non-Exchange Phone,0
2008,Lakshadweep,Non-Exchange Phone,0
2008, Kerala,Non-Exchange Phone,0
2008, Tamil Nadu,Non-Exchange Phone,21
2008,Puducherry,Non-Exchange Phone,0
2008,Andaman & Nicobar Islands,Non-Exchange Phone,21
2008, Jammu & Kashmir,Others,0
2008, Himachal Pradesh,Others,0
2008, Punjab,Others,19
2008,Chandigarh,Others,0
2008, Uttarakhand,Others,8
2008, Haryana,Others,1
2008,Delhi,Others,33
2008, Rajasthan,Others,0
2008, Uttar Pradesh,Others,88
2008, Bihar,Others,54
2008, Sikkim,Others,0
2008, Nagaland,Others,0
2008, Manipur,Others,0
2008, Mizoram,Others,25
2008, Tripura,Others,32
2008, Meghalaya,Others,8
2008, Assam,Others,3
2008, West Bengal,Others,5
2008, Jharkhand,Others,21
2008, Odisha,Others,10
2008, Chhattisgarh,Others,27
2008, Madhya Pradesh,Others,35
2008, Gujarat,Others,24
2008,Daman & Diu,Others,0
2008,Dadra & Nagar Haveli,Others,0
2008, Maharashtra,Others,50
2008, Andhra Pradesh,Others,0
2008, Karnataka,Others,0
2008, Goa,Others,0
2008,Lakshadweep,Others,0
2008, Kerala,Others,0
2008, Tamil Nadu,Others,894
2008,Puducherry,Others,0
2008,Andaman & Nicobar Islands,Others,5
2008, Jammu & Kashmir,Telex,0
2008, Himachal Pradesh,Telex,1
2008, Punjab,Telex,0
2008,Chandigarh,Telex,0
2008, Uttarakhand,Telex,0
2008, Haryana,Telex,0
2008,Delhi,Telex,0
2008, Rajasthan,Telex,0
2008, Uttar Pradesh,Telex,3
2008, Bihar,Telex,0
2008, Sikkim,Telex,0
2008, Nagaland,Telex,0
2008, Manipur,Telex,0
2008, Mizoram,Telex,0
2008, Tripura,Telex,15
2008, Meghalaya,Telex,0
2008, Assam,Telex,0
2008, West Bengal,Telex,0
2008, Jharkhand,Telex,3
2008, Odisha,Telex,0
2008, Chhattisgarh,Telex,7
2008, Madhya Pradesh,Telex,0
2008, Gujarat,Telex,0
2008,Daman & Diu,Telex,0
2008,Dadra & Nagar Haveli,Telex,0
2008, Maharashtra,Telex,0
2008, Andhra Pradesh,Telex,0
2008, Karnataka,Telex,0
2008, Goa,Telex,1
2008,Lakshadweep,Telex,0
2008, Kerala,Telex,0
2008, Tamil Nadu,Telex,2
2008,Puducherry,Telex,0
2008,Andaman & Nicobar Islands,Telex,0
2008, Jammu & Kashmir,VHF Set,0
2008, Himachal Pradesh,VHF Set,0
2008, Punjab,VHF Set,1
2008,Chandigarh,VHF Set,0
2008, Uttarakhand,VHF Set,0
2008, Haryana,VHF Set,1
2008,Delhi,VHF Set,2
2008, Rajasthan,VHF Set,0
2008, Uttar Pradesh,VHF Set,24
2008, Bihar,VHF Set,1
2008, Sikkim,VHF Set,0
2008, Nagaland,VHF Set,0
2008, Manipur,VHF Set,0
2008, Mizoram,VHF Set,5
2008, Tripura,VHF Set,0
2008, Meghalaya,VHF Set,0
2008, Assam,VHF Set,0
2008, West Bengal,VHF Set,2
2008, Jharkhand,VHF Set,1
2008, Odisha,VHF Set,0
2008, Chhattisgarh,VHF Set,2
2008, Madhya Pradesh,VHF Set,29
2008, Gujarat,VHF Set,15
2008,Daman & Diu,VHF Set,0
2008,Dadra & Nagar Haveli,VHF Set,0
2008, Maharashtra,VHF Set,2
2008, Andhra Pradesh,VHF Set,0
2008, Karnataka,VHF Set,7
2008, Goa,VHF Set,0
2008,Lakshadweep,VHF Set,0
2008, Kerala,VHF Set,0
2008, Tamil Nadu,VHF Set,26
2008,Puducherry,VHF Set,0
2008,Andaman & Nicobar Islands,VHF Set,3
2008, Jammu & Kashmir,Walkie Talkie,8
2008, Himachal Pradesh,Walkie Talkie,20
2008, Punjab,Walkie Talkie,233
2008,Chandigarh,Walkie Talkie,27
2008, Uttarakhand,Walkie Talkie,0
2008, Haryana,Walkie Talkie,197
2008,Delhi,Walkie Talkie,60
2008, Rajasthan,Walkie Talkie,0
2008, Uttar Pradesh,Walkie Talkie,294
2008, Bihar,Walkie Talkie,840
2008, Sikkim,Walkie Talkie,3
2008, Nagaland,Walkie Talkie,0
2008, Manipur,Walkie Talkie,0
2008, Mizoram,Walkie Talkie,7
2008, Tripura,Walkie Talkie,1
2008, Meghalaya,Walkie Talkie,0
2008, Assam,Walkie Talkie,44
2008, West Bengal,Walkie Talkie,101
2008, Jharkhand,Walkie Talkie,0
2008, Odisha,Walkie Talkie,344
2008, Chhattisgarh,Walkie Talkie,118
2008, Madhya Pradesh,Walkie Talkie,130
2008, Gujarat,Walkie Talkie,378
2008,Daman & Diu,Walkie Talkie,0
2008,Dadra & Nagar Haveli,Walkie Talkie,0
2008, Maharashtra,Walkie Talkie,4
2008, Andhra Pradesh,Walkie Talkie,227
2008, Karnataka,Walkie Talkie,62
2008, Goa,Walkie Talkie,0
2008,Lakshadweep,Walkie Talkie,0
2008, Kerala,Walkie Talkie,0
2008, Tamil Nadu,Walkie Talkie,588
2008,Puducherry,Walkie Talkie,0
2008,Andaman & Nicobar Islands,Walkie Talkie,15
2009, Jammu & Kashmir,CCTV,6
2009, Himachal Pradesh,CCTV,23
2009, Punjab,CCTV,10
2009,Chandigarh,CCTV,40
2009, Uttarakhand,CCTV,43
2009, Haryana,CCTV,53
2009,Delhi,CCTV,258
2009, Rajasthan,CCTV,113
2009, Uttar Pradesh,CCTV,35
2009, Bihar,CCTV,392
2009, Sikkim,CCTV,1
2009, Arunachal Pradesh,CCTV,0
2009, Nagaland,CCTV,0
2009, Manipur,CCTV,0
2009, Mizoram,CCTV,2
2009, Tripura,CCTV,21
2009, Meghalaya,CCTV,1
2009, Assam,CCTV,0
2009, West Bengal,CCTV,72
2009, Jharkhand,CCTV,91
2009, Odisha,CCTV,15
2009, Chhattisgarh,CCTV,54
2009, Madhya Pradesh,CCTV,93
2009, Gujarat,CCTV,58
2009,Daman & Diu,CCTV,0
2009,Dadra & Nagar Haveli,CCTV,0
2009, Maharashtra,CCTV,29
2009, Andhra Pradesh,CCTV,25
2009, Karnataka,CCTV,3
2009, Goa,CCTV,0
2009,Lakshadweep,CCTV,0
2009, Kerala,CCTV,2
2009, Tamil Nadu,CCTV,134
2009,Puducherry,CCTV,0
2009,Andaman & Nicobar Islands,CCTV,2
2010, Jammu & Kashmir,CCTV,31
2010, Himachal Pradesh,CCTV,33
2010, Punjab,CCTV,56
2010,Chandigarh,CCTV,40
2010, Uttarakhand,CCTV,30
2010, Haryana,CCTV,58
2010,Delhi,CCTV,258
2010, Rajasthan,CCTV,113
2010, Uttar Pradesh,CCTV,35
2010, Bihar,CCTV,392
2010, Sikkim,CCTV,1
2010, Arunachal Pradesh,CCTV,0
2010, Nagaland,CCTV,0
2010, Manipur,CCTV,0
2010, Mizoram,CCTV,0
2010, Tripura,CCTV,21
2010, Meghalaya,CCTV,0
2010, Assam,CCTV,2
2010, West Bengal,CCTV,74
2010, Jharkhand,CCTV,66
2010, Odisha,CCTV,16
2010, Chhattisgarh,CCTV,50
2010, Madhya Pradesh,CCTV,93
2010, Gujarat,CCTV,58
2010,Daman & Diu,CCTV,0
2010,Dadra & Nagar Haveli,CCTV,0
2010, Maharashtra,CCTV,35
2010, Andhra Pradesh,CCTV,0
2010, Karnataka,CCTV,3
2010, Goa,CCTV,0
2010,Lakshadweep,CCTV,0
2010, Kerala,CCTV,2
2010, Tamil Nadu,CCTV,83
2010,Puducherry,CCTV,0
2010,Andaman & Nicobar Islands,CCTV,2
2009, Jammu & Kashmir,Computer,56
2009, Himachal Pradesh,Computer,2
2009, Punjab,Computer,39
2009,Chandigarh,Computer,12
2009, Uttarakhand,Computer,33
2009, Haryana,Computer,77
2009,Delhi,Computer,171
2009, Rajasthan,Computer,120
2009, Uttar Pradesh,Computer,140
2009, Bihar,Computer,63
2009, Sikkim,Computer,5
2009, Arunachal Pradesh,Computer,5
2009, Nagaland,Computer,14
2009, Manipur,Computer,7
2009, Mizoram,Computer,10
2009, Tripura,Computer,7
2009, Meghalaya,Computer,4
2009, Assam,Computer,0
2009, West Bengal,Computer,137
2009, Jharkhand,Computer,252
2009, Odisha,Computer,122
2009, Chhattisgarh,Computer,40
2009, Madhya Pradesh,Computer,80
2009, Gujarat,Computer,98
2009,Daman & Diu,Computer,0
2009,Dadra & Nagar Haveli,Computer,0
2009, Maharashtra,Computer,220
2009, Andhra Pradesh,Computer,180
2009, Karnataka,Computer,148
2009, Goa,Computer,12
2009,Lakshadweep,Computer,0
2009, Kerala,Computer,67
2009, Tamil Nadu,Computer,253
2009,Puducherry,Computer,8
2009,Andaman & Nicobar Islands,Computer,5
2010, Jammu & Kashmir,Computer,44
2010, Himachal Pradesh,Computer,3
2010, Punjab,Computer,66
2010,Chandigarh,Computer,12
2010, Uttarakhand,Computer,24
2010, Haryana,Computer,60
2010,Delhi,Computer,173
2010, Rajasthan,Computer,120
2010, Uttar Pradesh,Computer,176
2010, Bihar,Computer,63
2010, Sikkim,Computer,7
2010, Arunachal Pradesh,Computer,8
2010, Nagaland,Computer,20
2010, Manipur,Computer,8
2010, Mizoram,Computer,12
2010, Tripura,Computer,7
2010, Meghalaya,Computer,8
2010, Assam,Computer,7
2010, West Bengal,Computer,139
2010, Jharkhand,Computer,258
2010, Odisha,Computer,122
2010, Chhattisgarh,Computer,47
2010, Madhya Pradesh,Computer,83
2010, Gujarat,Computer,98
2010,Daman & Diu,Computer,0
2010,Dadra & Nagar Haveli,Computer,0
2010, Maharashtra,Computer,219
2010, Andhra Pradesh,Computer,201
2010, Karnataka,Computer,230
2010, Goa,Computer,26
2010,Lakshadweep,Computer,0
2010, Kerala,Computer,67
2010, Tamil Nadu,Computer,265
2010,Puducherry,Computer,8
2010,Andaman & Nicobar Islands,Computer,5
2009, Jammu & Kashmir,Electronic Typewriter,1
2009, Himachal Pradesh,Electronic Typewriter,0
2009, Punjab,Electronic Typewriter,1
2009,Chandigarh,Electronic Typewriter,0
2009, Uttarakhand,Electronic Typewriter,1
2009, Haryana,Electronic Typewriter,4
2009,Delhi,Electronic Typewriter,0
2009, Rajasthan,Electronic Typewriter,1
2009, Uttar Pradesh,Electronic Typewriter,8
2009, Bihar,Electronic Typewriter,0
2009, Sikkim,Electronic Typewriter,0
2009, Arunachal Pradesh,Electronic Typewriter,0
2009, Nagaland,Electronic Typewriter,0
2009, Manipur,Electronic Typewriter,0
2009, Mizoram,Electronic Typewriter,0
2009, Tripura,Electronic Typewriter,1
2009, Meghalaya,Electronic Typewriter,2
2009, Assam,Electronic Typewriter,0
2009, West Bengal,Electronic Typewriter,4
2009, Jharkhand,Electronic Typewriter,0
2009, Odisha,Electronic Typewriter,0
2009, Chhattisgarh,Electronic Typewriter,0
2009, Madhya Pradesh,Electronic Typewriter,20
2009, Gujarat,Electronic Typewriter,0
2009,Daman & Diu,Electronic Typewriter,0
2009,Dadra & Nagar Haveli,Electronic Typewriter,0
2009, Maharashtra,Electronic Typewriter,1
2009, Andhra Pradesh,Electronic Typewriter,1
2009, Karnataka,Electronic Typewriter,0
2009, Goa,Electronic Typewriter,2
2009,Lakshadweep,Electronic Typewriter,0
2009, Kerala,Electronic Typewriter,0
2009, Tamil Nadu,Electronic Typewriter,0
2009,Puducherry,Electronic Typewriter,0
2009,Andaman & Nicobar Islands,Electronic Typewriter,1
2010, Jammu & Kashmir,Electronic Typewriter,0
2010, Himachal Pradesh,Electronic Typewriter,0
2010, Punjab,Electronic Typewriter,1
2010,Chandigarh,Electronic Typewriter,0
2010, Uttarakhand,Electronic Typewriter,0
2010, Haryana,Electronic Typewriter,1
2010,Delhi,Electronic Typewriter,0
2010, Rajasthan,Electronic Typewriter,1
2010, Uttar Pradesh,Electronic Typewriter,8
2010, Bihar,Electronic Typewriter,0
2010, Sikkim,Electronic Typewriter,0
2010, Arunachal Pradesh,Electronic Typewriter,0
2010, Nagaland,Electronic Typewriter,0
2010, Manipur,Electronic Typewriter,0
2010, Mizoram,Electronic Typewriter,0
2010, Tripura,Electronic Typewriter,1
2010, Meghalaya,Electronic Typewriter,0
2010, Assam,Electronic Typewriter,1
2010, West Bengal,Electronic Typewriter,4
2010, Jharkhand,Electronic Typewriter,0
2010, Odisha,Electronic Typewriter,0
2010, Chhattisgarh,Electronic Typewriter,0
2010, Madhya Pradesh,Electronic Typewriter,24
2010, Gujarat,Electronic Typewriter,0
2010,Daman & Diu,Electronic Typewriter,0
2010,Dadra & Nagar Haveli,Electronic Typewriter,0
2010, Maharashtra,Electronic Typewriter,0
2010, Andhra Pradesh,Electronic Typewriter,1
2010, Karnataka,Electronic Typewriter,1
2010, Goa,Electronic Typewriter,0
2010,Lakshadweep,Electronic Typewriter,0
2010, Kerala,Electronic Typewriter,0
2010, Tamil Nadu,Electronic Typewriter,0
2010,Puducherry,Electronic Typewriter,0
2010,Andaman & Nicobar Islands,Electronic Typewriter,1
2009, Jammu & Kashmir,Fax,17
2009, Himachal Pradesh,Fax,6
2009, Punjab,Fax,14
2009,Chandigarh,Fax,1
2009, Uttarakhand,Fax,9
2009, Haryana,Fax,21
2009,Delhi,Fax,13
2009, Rajasthan,Fax,1
2009, Uttar Pradesh,Fax,48
2009, Bihar,Fax,54
2009, Sikkim,Fax,2
2009, Arunachal Pradesh,Fax,1
2009, Nagaland,Fax,2
2009, Manipur,Fax,1
2009, Mizoram,Fax,1
2009, Tripura,Fax,1
2009, Meghalaya,Fax,1
2009, Assam,Fax,0
2009, West Bengal,Fax,40
2009, Jharkhand,Fax,33
2009, Odisha,Fax,30
2009, Chhattisgarh,Fax,22
2009, Madhya Pradesh,Fax,37
2009, Gujarat,Fax,31
2009,Daman & Diu,Fax,0
2009,Dadra & Nagar Haveli,Fax,0
2009, Maharashtra,Fax,14
2009, Andhra Pradesh,Fax,22
2009, Karnataka,Fax,35
2009, Goa,Fax,3
2009,Lakshadweep,Fax,0
2009, Kerala,Fax,21
2009, Tamil Nadu,Fax,18
2009,Puducherry,Fax,0
2009,Andaman & Nicobar Islands,Fax,1
2010, Jammu & Kashmir,Fax,13
2010, Himachal Pradesh,Fax,6
2010, Punjab,Fax,14
2010,Chandigarh,Fax,1
2010, Uttarakhand,Fax,9
2010, Haryana,Fax,18
2010,Delhi,Fax,13
2010, Rajasthan,Fax,11
2010, Uttar Pradesh,Fax,48
2010, Bihar,Fax,54
2010, Sikkim,Fax,2
2010, Arunachal Pradesh,Fax,1
2010, Nagaland,Fax,2
2010, Manipur,Fax,2
2010, Mizoram,Fax,6
2010, Tripura,Fax,1
2010, Meghalaya,Fax,3
2010, Assam,Fax,0
2010, West Bengal,Fax,40
2010, Jharkhand,Fax,33
2010, Odisha,Fax,42
2010, Chhattisgarh,Fax,20
2010, Madhya Pradesh,Fax,31
2010, Gujarat,Fax,31
2010,Daman & Diu,Fax,0
2010,Dadra & Nagar Haveli,Fax,0
2010, Maharashtra,Fax,28
2010, Andhra Pradesh,Fax,26
2010, Karnataka,Fax,37
2010, Goa,Fax,2
2010,Lakshadweep,Fax,0
2010, Kerala,Fax,21
2010, Tamil Nadu,Fax,15
2010,Puducherry,Fax,2
2010,Andaman & Nicobar Islands,Fax,1
2009, Jammu & Kashmir,Metal Detector,88
2009, Himachal Pradesh,Metal Detector,13
2009, Punjab,Metal Detector,44
2009,Chandigarh,Metal Detector,2
2009, Uttarakhand,Metal Detector,5
2009, Haryana,Metal Detector,69
2009,Delhi,Metal Detector,72
2009, Rajasthan,Metal Detector,48
2009, Uttar Pradesh,Metal Detector,90
2009, Bihar,Metal Detector,132
2009, Sikkim,Metal Detector,0
2009, Arunachal Pradesh,Metal Detector,4
2009, Nagaland,Metal Detector,0
2009, Manipur,Metal Detector,0
2009, Mizoram,Metal Detector,2
2009, Tripura,Metal Detector,43
2009, Meghalaya,Metal Detector,12
2009, Assam,Metal Detector,8
2009, West Bengal,Metal Detector,66
2009, Jharkhand,Metal Detector,105
2009, Odisha,Metal Detector,133
2009, Chhattisgarh,Metal Detector,53
2009, Madhya Pradesh,Metal Detector,122
2009, Gujarat,Metal Detector,129
2009,Daman & Diu,Metal Detector,0
2009,Dadra & Nagar Haveli,Metal Detector,0
2009, Maharashtra,Metal Detector,22
2009, Andhra Pradesh,Metal Detector,37
2009, Karnataka,Metal Detector,342
2009, Goa,Metal Detector,0
2009,Lakshadweep,Metal Detector,0
2009, Kerala,Metal Detector,3
2009, Tamil Nadu,Metal Detector,71
2009,Puducherry,Metal Detector,2
2009,Andaman & Nicobar Islands,Metal Detector,9
2010, Jammu & Kashmir,Metal Detector,90
2010, Himachal Pradesh,Metal Detector,12
2010, Punjab,Metal Detector,44
2010,Chandigarh,Metal Detector,2
2010, Uttarakhand,Metal Detector,3
2010, Haryana,Metal Detector,72
2010,Delhi,Metal Detector,72
2010, Rajasthan,Metal Detector,48
2010, Uttar Pradesh,Metal Detector,90
2010, Bihar,Metal Detector,132
2010, Sikkim,Metal Detector,0
2010, Arunachal Pradesh,Metal Detector,4
2010, Nagaland,Metal Detector,0
2010, Manipur,Metal Detector,1
2010, Mizoram,Metal Detector,2
2010, Tripura,Metal Detector,43
2010, Meghalaya,Metal Detector,0
