state_name,is_state,year,gender,domicile,convicts,under_trial,detenues,others
Kerala,1,2011,Male,Belongs to other Country,7,113,0,0
Kerala,1,2011,Male,Belongs to other State,109,229,0,0
Kerala,1,2011,Male,Belongs to State,2270,3318,8,3
Kerala,1,2012,Female,Belongs to other Country,0,0,0,3
Kerala,1,2012,Female,Belongs to other State,10,27,0,0
Kerala,1,2012,Female,Belongs to State,46,118,0,0
Kerala,1,2012,Male,Belongs to other Country,12,120,0,0
Kerala,1,2012,Male,Belongs to other State,113,465,0,0
Kerala,1,2012,Male,Belongs to State,2585,3435,9,4
Kerala,1,2013,Female,Belongs to State,48,106,0,2
Kerala,1,2013,Female,Belongs to other State,0,32,0,0
Kerala,1,2013,Female,Belongs to other Country,0,2,0,0
Kerala,1,2013,Male,Belongs to State,2600,4158,0,0
Kerala,1,2013,Male,Belongs to other State,120,267,0,0
Kerala,1,2013,Male,Belongs to other Country,4,56,0,0
Lakshadweep,0,2001,Female,Belongs to other Country,0,0,0,0
Lakshadweep,0,2001,Female,Belongs to other State,0,0,0,0
Lakshadweep,0,2001,Female,Belongs to State,0,0,0,0
Lakshadweep,0,2001,Male,Belongs to other Country,0,0,0,0
Lakshadweep,0,2001,Male,Belongs to other State,0,0,0,0
Lakshadweep,0,2001,Male,Belongs to State,0,1,0,0
Lakshadweep,0,2002,Female,Belongs to other Country,0,0,0,0
Lakshadweep,0,2002,Female,Belongs to other State,0,0,0,0
Lakshadweep,0,2002,Female,Belongs to State,0,0,0,0
Lakshadweep,0,2002,Male,Belongs to other Country,0,0,0,0
Lakshadweep,0,2002,Male,Belongs to other State,0,6,0,0
Lakshadweep,0,2002,Male,Belongs to State,2,8,0,0
Lakshadweep,0,2003,Female,Belongs to other Country,0,0,0,0
Lakshadweep,0,2003,Female,Belongs to other State,0,0,0,0
Lakshadweep,0,2003,Female,Belongs to State,0,0,0,0
Lakshadweep,0,2003,Male,Belongs to other Country,0,0,0,0
Lakshadweep,0,2003,Male,Belongs to other State,0,0,0,0
Lakshadweep,0,2003,Male,Belongs to State,0,4,0,0
Lakshadweep,0,2004,Female,Belongs to other Country,0,0,0,0
Lakshadweep,0,2004,Female,Belongs to other State,0,0,0,0
Lakshadweep,0,2004,Female,Belongs to State,0,0,0,0
Lakshadweep,0,2004,Male,Belongs to other Country,0,0,0,0
Lakshadweep,0,2004,Male,Belongs to other State,0,0,0,0
Lakshadweep,0,2004,Male,Belongs to State,0,0,0,0
Lakshadweep,0,2005,Female,Belongs to other Country,0,0,0,0
Lakshadweep,0,2005,Female,Belongs to other State,0,0,0,0
Lakshadweep,0,2005,Female,Belongs to State,0,0,0,0
Lakshadweep,0,2005,Male,Belongs to other Country,0,0,0,0
Lakshadweep,0,2005,Male,Belongs to other State,0,4,0,0
Lakshadweep,0,2005,Male,Belongs to State,0,2,0,0
Lakshadweep,0,2006,Female,Belongs to other Country,0,0,0,0
Lakshadweep,0,2006,Female,Belongs to other State,0,0,0,0
Lakshadweep,0,2006,Female,Belongs to State,0,0,0,0
Lakshadweep,0,2006,Male,Belongs to other Country,0,0,0,0
Lakshadweep,0,2006,Male,Belongs to other State,0,0,0,0
Lakshadweep,0,2006,Male,Belongs to State,0,0,0,0
Lakshadweep,0,2007,Female,Belongs to other Country,0,0,0,0
Lakshadweep,0,2007,Female,Belongs to other State,0,0,0,0
Lakshadweep,0,2007,Female,Belongs to State,0,0,0,0
Lakshadweep,0,2007,Male,Belongs to other Country,0,0,0,0
Lakshadweep,0,2007,Male,Belongs to other State,0,1,0,0
Lakshadweep,0,2007,Male,Belongs to State,3,10,0,8
Lakshadweep,0,2008,Female,Belongs to other Country,0,0,0,0
Lakshadweep,0,2008,Female,Belongs to other State,0,0,0,0
Lakshadweep,0,2008,Female,Belongs to State,0,0,0,0
Lakshadweep,0,2008,Male,Belongs to other Country,0,0,0,0
Lakshadweep,0,2008,Male,Belongs to other State,0,16,0,0
Lakshadweep,0,2008,Male,Belongs to State,0,3,0,0
Lakshadweep,0,2009,Female,Belongs to other Country,0,0,0,0
Lakshadweep,0,2009,Female,Belongs to other State,0,0,0,0
Lakshadweep,0,2009,Female,Belongs to State,0,0,0,0
Lakshadweep,0,2009,Male,Belongs to other Country,0,0,0,0
Lakshadweep,0,2009,Male,Belongs to other State,0,2,0,0
Lakshadweep,0,2009,Male,Belongs to State,1,41,0,0
Lakshadweep,0,2010,Female,Belongs to other Country,0,0,0,0
Lakshadweep,0,2010,Female,Belongs to other State,0,0,0,0
Lakshadweep,0,2010,Female,Belongs to State,0,0,0,0
Lakshadweep,0,2010,Male,Belongs to other Country,0,19,0,0
Lakshadweep,0,2010,Male,Belongs to other State,0,0,0,0
Lakshadweep,0,2010,Male,Belongs to State,0,8,0,0
Lakshadweep,0,2011,Female,Belongs to other Country,0,0,0,0
Lakshadweep,0,2011,Female,Belongs to other State,0,0,0,0
Lakshadweep,0,2011,Female,Belongs to State,0,1,0,0
Lakshadweep,0,2011,Male,Belongs to other Country,0,22,18,0
Lakshadweep,0,2011,Male,Belongs to other State,0,0,0,0
Lakshadweep,0,2011,Male,Belongs to State,0,7,32,0
Lakshadweep,0,2012,Female,Belongs to other Country,0,0,0,0
Lakshadweep,0,2012,Female,Belongs to other State,0,0,0,0
Lakshadweep,0,2012,Female,Belongs to State,0,0,0,0
Lakshadweep,0,2012,Male,Belongs to other Country,0,0,0,0
Lakshadweep,0,2012,Male,Belongs to other State,0,0,0,0
Lakshadweep,0,2012,Male,Belongs to State,0,0,0,0
Lakshadweep,0,2013,Female,Belongs to State,0,0,0,0
Lakshadweep,0,2013,Female,Belongs to other State,0,0,0,0
Lakshadweep,0,2013,Female,Belongs to other Country,0,0,0,0
Lakshadweep,0,2013,Male,Belongs to State,0,0,0,0
Lakshadweep,0,2013,Male,Belongs to other State,0,0,0,0
Lakshadweep,0,2013,Male,Belongs to other Country,0,0,0,0
Madhya Pradesh,1,2001,Female,Belongs to other Country,0,0,0,0
Madhya Pradesh,1,2001,Female,Belongs to other State,10,6,0,0
Madhya Pradesh,1,2001,Female,Belongs to State,252,449,0,0
Madhya Pradesh,1,2001,Male,Belongs to other Country,1,1,0,0
Madhya Pradesh,1,2001,Male,Belongs to other State,197,524,0,0
Madhya Pradesh,1,2001,Male,Belongs to State,11735,15857,16,39
Madhya Pradesh,1,2002,Female,Belongs to other Country,0,0,0,0
Madhya Pradesh,1,2002,Female,Belongs to other State,5,9,0,0
Madhya Pradesh,1,2002,Female,Belongs to State,255,450,0,1
Madhya Pradesh,1,2002,Male,Belongs to other Country,0,0,0,0
Madhya Pradesh,1,2002,Male,Belongs to other State,223,384,0,0
Madhya Pradesh,1,2002,Male,Belongs to State,11574,14792,16,58
Madhya Pradesh,1,2003,Female,Belongs to other Country,0,1,0,0
Madhya Pradesh,1,2003,Female,Belongs to other State,17,9,0,0
Madhya Pradesh,1,2003,Female,Belongs to State,528,445,0,0
Madhya Pradesh,1,2003,Male,Belongs to other Country,0,1,0,0
Madhya Pradesh,1,2003,Male,Belongs to other State,200,400,0,1
Madhya Pradesh,1,2003,Male,Belongs to State,12035,13137,13,45
Madhya Pradesh,1,2004,Female,Belongs to other Country,0,0,0,0
Madhya Pradesh,1,2004,Female,Belongs to other State,6,13,0,0
Madhya Pradesh,1,2004,Female,Belongs to State,263,448,0,0
Madhya Pradesh,1,2004,Male,Belongs to other Country,3,0,0,0
Madhya Pradesh,1,2004,Male,Belongs to other State,308,378,0,0
Madhya Pradesh,1,2004,Male,Belongs to State,12486,14938,5,84
Madhya Pradesh,1,2005,Female,Belongs to other Country,0,0,0,0
Madhya Pradesh,1,2005,Female,Belongs to other State,9,22,0,0
Madhya Pradesh,1,2005,Female,Belongs to State,288,498,0,0
Madhya Pradesh,1,2005,Male,Belongs to other Country,0,10,0,0
Madhya Pradesh,1,2005,Male,Belongs to other State,389,577,0,1
Madhya Pradesh,1,2005,Male,Belongs to State,13705,15884,21,76
Madhya Pradesh,1,2006,Female,Belongs to other Country,0,1,0,0
Madhya Pradesh,1,2006,Female,Belongs to other State,12,33,0,0
Madhya Pradesh,1,2006,Female,Belongs to State,337,393,0,3
Madhya Pradesh,1,2006,Male,Belongs to other Country,1,10,0,0
Madhya Pradesh,1,2006,Male,Belongs to other State,364,831,5,0
Madhya Pradesh,1,2006,Male,Belongs to State,14501,15418,16,75
Madhya Pradesh,1,2007,Female,Belongs to other Country,0,1,0,0
Madhya Pradesh,1,2007,Female,Belongs to other State,10,7,0,0
Madhya Pradesh,1,2007,Female,Belongs to State,363,473,0,0
Madhya Pradesh,1,2007,Male,Belongs to other Country,2,5,0,0
Madhya Pradesh,1,2007,Male,Belongs to other State,502,501,0,0
Madhya Pradesh,1,2007,Male,Belongs to State,15436,15313,34,65
Madhya Pradesh,1,2008,Female,Belongs to other Country,0,1,0,0
Madhya Pradesh,1,2008,Female,Belongs to other State,13,15,0,0
Madhya Pradesh,1,2008,Female,Belongs to State,383,570,0,0
Madhya Pradesh,1,2008,Male,Belongs to other Country,9,2,0,0
Madhya Pradesh,1,2008,Male,Belongs to other State,472,363,0,0
Madhya Pradesh,1,2008,Male,Belongs to State,15225,17537,103,62
Madhya Pradesh,1,2009,Female,Belongs to other Country,0,0,0,0
Madhya Pradesh,1,2009,Female,Belongs to other State,16,18,0,0
Madhya Pradesh,1,2009,Female,Belongs to State,384,513,0,0
Madhya Pradesh,1,2009,Male,Belongs to other Country,6,9,0,0
Madhya Pradesh,1,2009,Male,Belongs to other State,493,637,0,0
Madhya Pradesh,1,2009,Male,Belongs to State,14468,16134,51,77
Madhya Pradesh,1,2010,Female,Belongs to other Country,1,0,0,0
Madhya Pradesh,1,2010,Female,Belongs to other State,14,10,0,0
Madhya Pradesh,1,2010,Female,Belongs to State,397,564,0,9
Madhya Pradesh,1,2010,Male,Belongs to other Country,18,9,0,0
Madhya Pradesh,1,2010,Male,Belongs to other State,444,523,0,0
Madhya Pradesh,1,2010,Male,Belongs to State,13705,15416,86,122
Madhya Pradesh,1,2011,Female,Belongs to other Country,1,2,0,0
Madhya Pradesh,1,2011,Female,Belongs to other State,12,15,0,0
Madhya Pradesh,1,2011,Female,Belongs to State,441,613,0,1
Madhya Pradesh,1,2011,Male,Belongs to other Country,23,4,0,0
Madhya Pradesh,1,2011,Male,Belongs to other State,321,301,1,0
Madhya Pradesh,1,2011,Male,Belongs to State,15158,15766,131,126
Madhya Pradesh,1,2012,Female,Belongs to other Country,2,0,0,0
Madhya Pradesh,1,2012,Female,Belongs to other State,10,15,0,0
Madhya Pradesh,1,2012,Female,Belongs to State,482,671,1,0
Madhya Pradesh,1,2012,Male,Belongs to other Country,24,3,0,0
Madhya Pradesh,1,2012,Male,Belongs to other State,316,507,0,0
Madhya Pradesh,1,2012,Male,Belongs to State,15291,16423,138,76
Madhya Pradesh,1,2013,Female,Belongs to State,503,554,0,3
Madhya Pradesh,1,2013,Female,Belongs to other State,12,13,0,0
Madhya Pradesh,1,2013,Female,Belongs to other Country,1,0,0,0
Madhya Pradesh,1,2013,Male,Belongs to State,16023,16404,124,137
Madhya Pradesh,1,2013,Male,Belongs to other State,309,594,0,7
Madhya Pradesh,1,2013,Male,Belongs to other Country,21,3,0,0
Maharashtra,1,2001,Female,Belongs to other Country,17,18,1,0
Maharashtra,1,2001,Female,Belongs to other State,3,5,0,0
Maharashtra,1,2001,Female,Belongs to State,259,560,0,0
Maharashtra,1,2001,Male,Belongs to other Country,79,101,0,0
Maharashtra,1,2001,Male,Belongs to other State,428,1536,107,0
Maharashtra,1,2001,Male,Belongs to State,5926,13226,257,4
Maharashtra,1,2002,Female,Belongs to other Country,14,14,7,0
Maharashtra,1,2002,Female,Belongs to other State,4,68,0,0
Maharashtra,1,2002,Female,Belongs to State,293,566,1,0
Maharashtra,1,2002,Male,Belongs to other Country,60,73,2,0
Maharashtra,1,2002,Male,Belongs to other State,790,2136,79,0
Maharashtra,1,2002,Male,Belongs to State,6037,11660,218,0
Maharashtra,1,2003,Female,Belongs to other Country,61,53,0,0
Maharashtra,1,2003,Female,Belongs to other State,22,169,0,0
Maharashtra,1,2003,Female,Belongs to State,307,506,1,0
Maharashtra,1,2003,Male,Belongs to other Country,62,116,0,0
Maharashtra,1,2003,Male,Belongs to other State,989,1621,15,5
Maharashtra,1,2003,Male,Belongs to State,6774,13039,173,16
Maharashtra,1,2004,Female,Belongs to other Country,100,100,0,0
Maharashtra,1,2004,Female,Belongs to other State,76,132,0,0
Maharashtra,1,2004,Female,Belongs to State,308,540,0,0
Maharashtra,1,2004,Male,Belongs to other Country,133,153,0,0
Maharashtra,1,2004,Male,Belongs to other State,852,1983,10,15
Maharashtra,1,2004,Male,Belongs to State,7462,12876,160,22
Maharashtra,1,2005,Female,Belongs to other Country,60,167,1,0
Maharashtra,1,2005,Female,Belongs to other State,69,69,0,0
Maharashtra,1,2005,Female,Belongs to State,334,626,0,0
Maharashtra,1,2005,Male,Belongs to other Country,118,280,0,0
Maharashtra,1,2005,Male,Belongs to other State,1203,1911,4,0
Maharashtra,1,2005,Male,Belongs to State,7445,12893,230,21
Maharashtra,1,2006,Female,Belongs to other Country,42,274,0,0
Maharashtra,1,2006,Female,Belongs to other State,44,76,1,0
Maharashtra,1,2006,Female,Belongs to State,363,561,0,0
Maharashtra,1,2006,Male,Belongs to other Country,65,392,0,0
Maharashtra,1,2006,Male,Belongs to other State,934,1831,19,0
Maharashtra,1,2006,Male,Belongs to State,7701,13231,254,1
Maharashtra,1,2007,Female,Belongs to other Country,69,139,0,0
Maharashtra,1,2007,Female,Belongs to other State,61,113,0,0
Maharashtra,1,2007,Female,Belongs to State,381,589,1,0
Maharashtra,1,2007,Male,Belongs to other Country,124,209,1,0
Maharashtra,1,2007,Male,Belongs to other State,892,2800,28,0
Maharashtra,1,2007,Male,Belongs to State,7676,12687,122,0
Maharashtra,1,2008,Female,Belongs to other Country,68,145,0,0
Maharashtra,1,2008,Female,Belongs to other State,48,150,0,0
Maharashtra,1,2008,Female,Belongs to State,383,641,2,0
Maharashtra,1,2008,Male,Belongs to other Country,151,204,0,0
Maharashtra,1,2008,Male,Belongs to other State,920,2302,11,0
Maharashtra,1,2008,Male,Belongs to State,7594,13112,100,0
Maharashtra,1,2009,Female,Belongs to other Country,69,176,0,0
Maharashtra,1,2009,Female,Belongs to other State,54,108,0,0
Maharashtra,1,2009,Female,Belongs to State,406,669,0,0
Maharashtra,1,2009,Male,Belongs to other Country,169,394,0,0
Maharashtra,1,2009,Male,Belongs to other State,885,2553,4,0
Maharashtra,1,2009,Male,Belongs to State,7039,12280,78,0
Maharashtra,1,2010,Female,Belongs to other Country,17,24,1,0
Maharashtra,1,2010,Female,Belongs to other State,77,182,0,0
Maharashtra,1,2010,Female,Belongs to State,355,640,1,0
Maharashtra,1,2010,Male,Belongs to other Country,85,281,0,0
Maharashtra,1,2010,Male,Belongs to other State,716,2476,2,0
Maharashtra,1,2010,Male,Belongs to State,6889,12462,73,0
Maharashtra,1,2011,Female,Belongs to other Country,53,167,0,0
Maharashtra,1,2011,Female,Belongs to other State,85,127,0,0
Maharashtra,1,2011,Female,Belongs to State,323,621,0,0
Maharashtra,1,2011,Male,Belongs to other Country,88,511,0,0
Maharashtra,1,2011,Male,Belongs to other State,879,2658,1,0
Maharashtra,1,2011,Male,Belongs to State,6524,11980,65,0
Maharashtra,1,2012,Female,Belongs to other Country,28,198,0,0
Maharashtra,1,2012,Female,Belongs to other State,32,84,0,0
Maharashtra,1,2012,Female,Belongs to State,397,599,0,0
Maharashtra,1,2012,Male,Belongs to other Country,90,640,0,0
Maharashtra,1,2012,Male,Belongs to other State,837,2779,0,0
Maharashtra,1,2012,Male,Belongs to State,6642,12126,42,15
Maharashtra,1,2013,Female,Belongs to State,379,744,1,0
Maharashtra,1,2013,Female,Belongs to other State,38,296,0,0
Maharashtra,1,2013,Female,Belongs to other Country,20,81,0,0
Maharashtra,1,2013,Male,Belongs to State,7043,15162,16,0
Maharashtra,1,2013,Male,Belongs to other State,472,2497,11,0
Maharashtra,1,2013,Male,Belongs to other Country,89,551,0,0
Manipur,1,2001,Female,Belongs to other Country,0,0,0,0
Manipur,1,2001,Female,Belongs to other State,0,0,0,0
Manipur,1,2001,Female,Belongs to State,0,13,11,0
Manipur,1,2001,Male,Belongs to other Country,3,6,0,0
Manipur,1,2001,Male,Belongs to other State,2,3,0,0
Manipur,1,2001,Male,Belongs to State,17,322,85,0
Manipur,1,2002,Female,Belongs to other Country,0,0,0,0
Manipur,1,2002,Female,Belongs to other State,0,0,0,0
Manipur,1,2002,Female,Belongs to State,1,21,6,0
Manipur,1,2002,Male,Belongs to other Country,3,1,0,0
Manipur,1,2002,Male,Belongs to other State,3,5,0,0
Manipur,1,2002,Male,Belongs to State,30,333,113,0
Manipur,1,2003,Female,Belongs to other Country,0,0,0,0
Manipur,1,2003,Female,Belongs to other State,0,0,0,0
Manipur,1,2003,Female,Belongs to State,1,18,8,0
Manipur,1,2003,Male,Belongs to other Country,0,6,0,0
Manipur,1,2003,Male,Belongs to other State,0,8,0,0
Manipur,1,2003,Male,Belongs to State,32,329,130,0
Manipur,1,2004,Female,Belongs to other Country,0,0,0,0
Manipur,1,2004,Female,Belongs to other State,0,0,0,0
Manipur,1,2004,Female,Belongs to State,0,21,2,0
Manipur,1,2004,Male,Belongs to other Country,0,5,0,0
Manipur,1,2004,Male,Belongs to other State,0,0,1,0
Manipur,1,2004,Male,Belongs to State,32,333,71,0
Manipur,1,2005,Female,Belongs to other Country,0,0,0,0
Manipur,1,2005,Female,Belongs to other State,0,0,0,0
Manipur,1,2005,Female,Belongs to State,0,19,7,0
Manipur,1,2005,Male,Belongs to other Country,1,0,0,0
Manipur,1,2005,Male,Belongs to other State,0,8,0,0
Manipur,1,2005,Male,Belongs to State,30,368,96,0
Manipur,1,2006,Female,Belongs to other Country,0,0,0,0
Manipur,1,2006,Female,Belongs to other State,0,0,0,0
Manipur,1,2006,Female,Belongs to State,0,15,0,0
Manipur,1,2006,Male,Belongs to other Country,0,1,0,0
Manipur,1,2006,Male,Belongs to other State,1,3,1,0
Manipur,1,2006,Male,Belongs to State,32,304,41,0
Manipur,1,2007,Female,Belongs to other Country,0,0,0,0
Manipur,1,2007,Female,Belongs to other State,0,0,0,0
Manipur,1,2007,Female,Belongs to State,0,6,4,0
Manipur,1,2007,Male,Belongs to other Country,17,1,0,0
Manipur,1,2007,Male,Belongs to other State,1,5,0,0
Manipur,1,2007,Male,Belongs to State,38,240,132,0
Manipur,1,2008,Female,Belongs to other Country,0,0,0,0
Manipur,1,2008,Female,Belongs to other State,0,0,0,0
Manipur,1,2008,Female,Belongs to State,0,17,10,0
Manipur,1,2008,Male,Belongs to other Country,1,5,0,0
Manipur,1,2008,Male,Belongs to other State,2,2,0,0
Manipur,1,2008,Male,Belongs to State,33,245,150,0
Manipur,1,2009,Female,Belongs to other Country,0,5,0,0
Manipur,1,2009,Female,Belongs to other State,0,0,0,0
Manipur,1,2009,Female,Belongs to State,0,27,16,0
Manipur,1,2009,Male,Belongs to other Country,4,12,0,0
Manipur,1,2009,Male,Belongs to other State,2,5,0,0
Manipur,1,2009,Male,Belongs to State,28,306,127,0
Manipur,1,2010,Female,Belongs to other Country,0,0,0,0
Manipur,1,2010,Female,Belongs to other State,0,0,0,0
Manipur,1,2010,Female,Belongs to State,1,10,28,0
Manipur,1,2010,Male,Belongs to other Country,3,10,0,0
Manipur,1,2010,Male,Belongs to other State,3,3,0,0
Manipur,1,2010,Male,Belongs to State,25,350,185,0
Manipur,1,2011,Female,Belongs to other Country,0,0,0,0
Manipur,1,2011,Female,Belongs to other State,0,0,0,0
Manipur,1,2011,Female,Belongs to State,1,26,12,0
Manipur,1,2011,Male,Belongs to other Country,8,18,0,0
Manipur,1,2011,Male,Belongs to other State,2,7,0,0
Manipur,1,2011,Male,Belongs to State,21,403,149,0
Manipur,1,2012,Female,Belongs to other Country,0,2,0,0
Manipur,1,2012,Female,Belongs to other State,0,0,0,0
Manipur,1,2012,Female,Belongs to State,1,19,11,0
Manipur,1,2012,Male,Belongs to other Country,38,29,0,0
Manipur,1,2012,Male,Belongs to other State,2,3,0,0
Manipur,1,2012,Male,Belongs to State,23,474,121,0
Manipur,1,2013,Female,Belongs to State,2,30,3,0
Manipur,1,2013,Female,Belongs to other State,0,0,0,0
Manipur,1,2013,Female,Belongs to other Country,0,0,0,0
Manipur,1,2013,Male,Belongs to State,35,485,40,0
Manipur,1,2013,Male,Belongs to other State,3,4,0,0
Manipur,1,2013,Male,Belongs to other Country,39,19,0,0
Meghalaya,1,2001,Female,Belongs to other Country,0,0,0,0
Meghalaya,1,2001,Female,Belongs to other State,0,3,0,0
Meghalaya,1,2001,Female,Belongs to State,0,5,0,0
Meghalaya,1,2001,Male,Belongs to other Country,0,27,0,0
Meghalaya,1,2001,Male,Belongs to other State,5,156,1,0
Meghalaya,1,2001,Male,Belongs to State,9,314,6,0
Meghalaya,1,2002,Female,Belongs to other Country,0,0,0,0
Meghalaya,1,2002,Female,Belongs to other State,0,2,0,0
Meghalaya,1,2002,Female,Belongs to State,0,9,0,0
Meghalaya,1,2002,Male,Belongs to other Country,3,36,0,0
Meghalaya,1,2002,Male,Belongs to other State,9,126,0,0
Meghalaya,1,2002,Male,Belongs to State,8,333,6,0
Meghalaya,1,2003,Female,Belongs to other Country,0,0,0,0
Meghalaya,1,2003,Female,Belongs to other State,0,2,0,0
Meghalaya,1,2003,Female,Belongs to State,0,6,0,0
Meghalaya,1,2003,Male,Belongs to other Country,0,14,0,0
Meghalaya,1,2003,Male,Belongs to other State,15,145,0,0
Meghalaya,1,2003,Male,Belongs to State,24,341,8,0
Meghalaya,1,2004,Female,Belongs to other Country,0,0,0,0
Meghalaya,1,2004,Female,Belongs to other State,0,2,0,0
Meghalaya,1,2004,Female,Belongs to State,0,8,0,0
Meghalaya,1,2004,Male,Belongs to other Country,1,20,0,0
Meghalaya,1,2004,Male,Belongs to other State,12,113,0,0
Meghalaya,1,2004,Male,Belongs to State,28,287,22,0
Meghalaya,1,2005,Female,Belongs to other Country,0,0,0,0
Meghalaya,1,2005,Female,Belongs to other State,0,2,0,0
Meghalaya,1,2005,Female,Belongs to State,4,7,0,0
Meghalaya,1,2005,Male,Belongs to other Country,0,19,0,0
Meghalaya,1,2005,Male,Belongs to other State,11,191,0,0
Meghalaya,1,2005,Male,Belongs to State,31,268,22,0
Meghalaya,1,2006,Female,Belongs to other Country,0,0,0,0
Meghalaya,1,2006,Female,Belongs to other State,0,2,0,0
Meghalaya,1,2006,Female,Belongs to State,2,5,0,0
Meghalaya,1,2006,Male,Belongs to other Country,6,45,0,0
Meghalaya,1,2006,Male,Belongs to other State,15,115,1,0
Meghalaya,1,2006,Male,Belongs to State,35,372,23,0
Meghalaya,1,2007,Female,Belongs to other Country,0,0,0,0
Meghalaya,1,2007,Female,Belongs to other State,0,0,0,0
Meghalaya,1,2007,Female,Belongs to State,2,4,0,0
Meghalaya,1,2007,Male,Belongs to other Country,0,31,0,0
Meghalaya,1,2007,Male,Belongs to other State,8,210,3,0
Meghalaya,1,2007,Male,Belongs to State,62,312,33,0
Meghalaya,1,2008,Female,Belongs to other Country,1,0,0,0
Meghalaya,1,2008,Female,Belongs to other State,0,0,0,0
Meghalaya,1,2008,Female,Belongs to State,1,4,0,0
Meghalaya,1,2008,Male,Belongs to other Country,20,28,1,0
Meghalaya,1,2008,Male,Belongs to other State,23,134,1,0
Meghalaya,1,2008,Male,Belongs to State,47,314,45,0
Meghalaya,1,2009,Female,Belongs to other Country,1,0,0,0
Meghalaya,1,2009,Female,Belongs to other State,0,1,0,0
Meghalaya,1,2009,Female,Belongs to State,0,6,0,0
Meghalaya,1,2009,Male,Belongs to other Country,21,25,0,0
Meghalaya,1,2009,Male,Belongs to other State,18,80,4,0
Meghalaya,1,2009,Male,Belongs to State,58,408,34,0
Meghalaya,1,2010,Female,Belongs to other Country,0,0,0,0
Meghalaya,1,2010,Female,Belongs to other State,0,0,0,0
Meghalaya,1,2010,Female,Belongs to State,0,6,0,0
Meghalaya,1,2010,Male,Belongs to other Country,9,21,0,0
Meghalaya,1,2010,Male,Belongs to other State,9,176,0,0
Meghalaya,1,2010,Male,Belongs to State,52,310,43,0
Meghalaya,1,2011,Female,Belongs to other Country,0,0,0,0
Meghalaya,1,2011,Female,Belongs to other State,0,4,0,0
Meghalaya,1,2011,Female,Belongs to State,0,8,0,0
Meghalaya,1,2011,Male,Belongs to other Country,9,35,0,0
Meghalaya,1,2011,Male,Belongs to other State,12,129,0,0
Meghalaya,1,2011,Male,Belongs to State,44,302,27,0
Meghalaya,1,2012,Female,Belongs to other Country,0,2,0,0
Meghalaya,1,2012,Female,Belongs to other State,0,4,0,0
Meghalaya,1,2012,Female,Belongs to State,0,6,0,0
Meghalaya,1,2012,Male,Belongs to other Country,1,38,0,0
Meghalaya,1,2012,Male,Belongs to other State,28,97,6,0
Meghalaya,1,2012,Male,Belongs to State,41,458,15,0
Meghalaya,1,2013,Female,Belongs to State,0,11,0,0
Meghalaya,1,2013,Female,Belongs to other State,0,0,0,0
Meghalaya,1,2013,Female,Belongs to other Country,0,0,0,0
Meghalaya,1,2013,Male,Belongs to State,57,585,33,0
Meghalaya,1,2013,Male,Belongs to other State,11,105,0,0
Meghalaya,1,2013,Male,Belongs to other Country,4,44,0,0
Mizoram,1,2001,Female,Belongs to other Country,0,4,0,0
Mizoram,1,2001,Female,Belongs to other State,0,0,0,0
Mizoram,1,2001,Female,Belongs to State,11,68,0,0
Mizoram,1,2001,Male,Belongs to other Country,2,52,0,0
Mizoram,1,2001,Male,Belongs to other State,9,28,0,0
Mizoram,1,2001,Male,Belongs to State,132,552,0,0
Mizoram,1,2002,Female,Belongs to other Country,0,0,0,0
Mizoram,1,2002,Female,Belongs to other State,0,1,0,0
Mizoram,1,2002,Female,Belongs to State,21,64,0,0
Mizoram,1,2002,Male,Belongs to other Country,0,0,0,0
Mizoram,1,2002,Male,Belongs to other State,12,62,0,0
Mizoram,1,2002,Male,Belongs to State,244,454,0,0
Mizoram,1,2003,Female,Belongs to other Country,0,0,0,0
Mizoram,1,2003,Female,Belongs to other State,1,0,0,0
Mizoram,1,2003,Female,Belongs to State,7,68,0,0
Mizoram,1,2003,Male,Belongs to other Country,0,0,0,0
Mizoram,1,2003,Male,Belongs to other State,18,46,0,0
Mizoram,1,2003,Male,Belongs to State,176,521,0,0
Mizoram,1,2004,Female,Belongs to other Country,0,0,0,0
Mizoram,1,2004,Female,Belongs to other State,0,2,0,0
Mizoram,1,2004,Female,Belongs to State,9,84,0,0
Mizoram,1,2004,Male,Belongs to other Country,0,0,0,0
Mizoram,1,2004,Male,Belongs to other State,26,70,0,0
Mizoram,1,2004,Male,Belongs to State,182,586,0,0
Mizoram,1,2005,Female,Belongs to other Country,0,0,0,0
Mizoram,1,2005,Female,Belongs to other State,2,2,0,0
Mizoram,1,2005,Female,Belongs to State,18,57,0,0
Mizoram,1,2005,Male,Belongs to other Country,0,0,0,0
Mizoram,1,2005,Male,Belongs to other State,6,28,0,0
Mizoram,1,2005,Male,Belongs to State,145,455,0,0
Mizoram,1,2006,Female,Belongs to other Country,0,0,0,0
Mizoram,1,2006,Female,Belongs to other State,2,0,0,0
Mizoram,1,2006,Female,Belongs to State,15,63,0,0
Mizoram,1,2006,Male,Belongs to other Country,0,0,0,0
Mizoram,1,2006,Male,Belongs to other State,34,29,0,0
Mizoram,1,2006,Male,Belongs to State,162,424,0,0
Mizoram,1,2007,Female,Belongs to other Country,0,0,0,0
Mizoram,1,2007,Female,Belongs to other State,0,0,0,0
Mizoram,1,2007,Female,Belongs to State,22,73,0,0
Mizoram,1,2007,Male,Belongs to other Country,0,0,0,0
